ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x2177,CUS_0x4eb4,June,Michael Avokf,21,955-76-5444,Journalist,30197.28,2594.44,5,7,14,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",20,10,23.0,5.0,Standard,811.08,36.08342263226218,11 Years and 0 Months,Yes,57.08103770858573,__10000__,Low_spent_Small_value_payments,377.3509343629715,Standard
0x1bc6,CUS_0x21e6,January,Strupczewskid,48,328-75-6365,Media_Manager,94554.87,,2,6,2,0,,9,0,9.24,3.0,_,1487.9,27.61540225190567,22 Years and 1 Months,No,0.0,626.3090099805695,Low_spent_Small_value_payments,455.1482400194304,Good
0x3429,CUS_0xa0ee,April,Kareyg,15,581-09-3881,Journalist,15444.74,1255.0616666666667,7,7,27,5,"Payday Loan, Payday Loan, Payday Loan, Student Loan, and Personal Loan",10,9,10.93,4.0,Standard,2324.66,22.841261784558448,NA,Yes,46.55013310746242,64.95606909667859,Low_spent_Small_value_payments,303.99996446252567,Poor
0x614d,CUS_0x7c68,April,Cianciof,55,603-58-5338,Engineer,15173.47,1155.4558333333332,4,5,20,3,"Payday Loan, Mortgage Loan, and Debt Consolidation Loan",24,11,_,7.0,Standard,313.08,36.445877320478246,31 Years and 4 Months,Yes,30.015557604652443,49.45494289128414,Low_spent_Small_value_payments,326.07508283739674,Standard
0x5b4a,CUS_0xbc79,January,Bethz,31,180-19-1991,Teacher,65714.32,5202.193333333334,6,6,28,4,"Student Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",32,,9.73,12.0,Standard,1727.71,29.184291208042698,9 Years and 1 Months,Yes,183.6905800302518,309.67538126388666,Low_spent_Small_value_payments,316.85337203919477,Poor
0x5d15,CUS_0x2598,April,Phila,49,176-78-1528,Entrepreneur,123299.12,10209.926666666666,2,2,8,3,"Not Specified, Credit-Builder Loan, and Credit-Builder Loan",12,,7.26,2.0,Good,845.47,29.254513013785292,NA,NM,289.4723048639328,119.2673583386825,High_spent_Medium_value_payments,862.2530034640514,Standard
0x3a40,CUS_0x3ee8,March,Oreskovicv,26,#F%$D@*&8,_______,146351.36_,12267.946666666665,6,7,20,4,"Personal Loan, Payday Loan, Debt Consolidation Loan, and Mortgage Loan",27,15_,7.56,5.0,_,501.57,27.59027420270164,18 Years and 11 Months,Yes,262.71035130797515,411.266609993198,High_spent_Small_value_payments,812.8177053654933,Standard
0x3bb2,CUS_0x1037,January,Matthewm,44,230-22-9583,Accountant,15989.085,1086.42375,5,4,3641,4,"Credit-Builder Loan, Auto Loan, Auto Loan, and Mortgage Loan",13,16,0.5,2.0,_,665.82,36.37905446046084,19 Years and 2 Months,NM,33.797020629881075,52.030251941430436,Low_spent_Large_value_payments,292.81510242868853,Good
0x53cd,CUS_0x3f51,April,Emmottn,30,879-84-9027,Engineer,17612.175,1212.68125,6,5,14,4,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",20,14,12.75,5.0,Standard,1273.32,34.50411799590669,17 Years and 11 Months,Yes,38.81171107057879,43.981627061565675,Low_spent_Small_value_payments,328.47478686785547,Standard
0x1a2f,CUS_0x3861,February,,53,212-32-2085,Engineer,17992.775_,,3,5,6,0,,11,15,8.61,2.0,_,565.22,37.2194630983679,19 Years and 0 Months,NM,0.0,137.39842895242538,Low_spent_Small_value_payments,329.54136271424136,Poor
0x5454,CUS_0x99b4,July,Leem,38,676-64-6048,Musician,89757.46,6373.027992652464,2,1,2,-100,,1,10,16.39,0.0,Good,149.48,32.74475554184547,24 Years and 1 Months,No,943.7603406808715,,!@9#%8,535.6159833511476,Good
0x4669,CUS_0x5af2,August,Christiaand,38,770-27-1304,Accountant,101977.44,8475.12,3,3,20,6,"Mortgage Loan, Personal Loan, Payday Loan, Student Loan, Not Specified, and Payday Loan",10,19,12.93,1247.0,Standard,393.75,36.124591883447216,9 Years and 2 Months,Yes,398.41193790314605,144.10721275802922,High_spent_Large_value_payments,544.992849338825,Good
0x3fcd,CUS_0x87ba,August,Kyleq,36,446-33-3005,Entrepreneur,62932.48_,5437.373333333334,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",11,17,19.12,13.0,Standard,2412.6,25.08133653734875,NA,NM,34405.0,,High_spent_Small_value_payments,300.1108962102795,Poor
0x5be9,CUS_0x5f3b,April,Steve Slateri,20,445-12-2586,Teacher,56343.8,4661.316666666667,6,3,5,0_,,8,17,7.24,1.0,Standard,1209.53,38.31159599207653,29 Years and 1 Months,No,0.0,378.45369038040235,Low_spent_Medium_value_payments,367.67797628626437,Standard
0x5c18,CUS_0xa421,March,Martin Pettyw,28,831-33-6843,Media_Manager,17926.7,,6,3,7,2,"Payday Loan, and Auto Loan",20,11,19.6,6.0,_,1137.33,38.023476922276075,13 Years and 3 Months,Yes,20.299369116557916,139.95475884239326,Low_spent_Medium_value_payments,266.63503870771547,Standard
0x1a17,CUS_0x71e0,February,Aruna Viswanathau,28,330-96-0638,Mechanic,15398.95,1548.2458333333334,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",1,0,8.41,3.0,Good,343.84,39.066407648867404,28 Years and 4 Months,No,34.81396985624466,74.65272755017808,Low_spent_Large_value_payments,315.3578859269106,Standard
0x397e,CUS_0xc594,January,Jan Harveyh,55,330-58-4458,Journalist,60841.98,5053.165,3,3,9,1,Mortgage Loan,5,7,3.32,4.0,Good,1064.4,30.437775012088707,25 Years and 10 Months,No,30.419540362550343,180.15335804257055,High_spent_Medium_value_payments,544.7436015948791,Standard
0x621c,CUS_0x67a4,July,Jonathane,31,495-84-9751,Mechanic,20825.75,1770.479166666667,6,5,33,3,"Personal Loan, Student Loan, and Debt Consolidation Loan",21,14_,7.3,11.0,Standard,2116.54,23.84533984346523,16 Years and 1 Months,Yes,46.644959200907316,132.15764458704322,Low_spent_Small_value_payments,288.2453128787162,Poor
0x26e7,CUS_0x63dd,June,Rodrigo Camposw,37,706-84-4068,Doctor,18472.71,,10,6,26,4,"Personal Loan, Payday Loan, Student Loan, and Student Loan",48,,5.4,10.0,Bad,2031.89,27.212787775644717,NA,Yes,4208.0,37.271141827784355,Low_spent_Large_value_payments,311.1422181490347,Poor
0x2ea3,CUS_0x9784,June,Vlastelicav,34,593-49-0431,_______,16808.32,1276.6933333333334,0,7,10,2,"Home Equity Loan, and Mortgage Loan",12,3,1.67,3.0,Good,582.3,34.25130753839342,17 Years and 2 Months,No,18.7896360318844,27.320838126922933,High_spent_Large_value_payments,321.558859174526,Good
0x612a,CUS_0x1e8c,May,Olivia Orana,17,571-81-7251,Engineer,60078.27,,5,7,11,4,"Student Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",11,9,12.72,9.0,Standard,2198.8,38.70656287604614,15 Years and 9 Months,Yes,128.9062474407346,266.26269356802663,Low_spent_Large_value_payments,350.6833089912388,Poor
0x3b79,CUS_0x2657,April,Soyoung Kimf,50,993-35-7624,Scientist,111395.61000000002,9041.9675,5,5,11,4,"Student Loan, Auto Loan, Payday Loan, and Mortgage Loan",2,11,11.27,8.0,_,939.87,26.9526660649908,28 Years and 6 Months,No,329.70350427027216,337.7153747735221,High_spent_Medium_value_payments,486.7778709562057,Standard
0x52ad,CUS_0x6fef,April,Davidu,36,838-11-0011,Entrepreneur,16474.845,1247.9037500000004,0,5,2,2,"Home Equity Loan, and Auto Loan",13,7,7.17,4.0,Good,340.96,36.270058326451824,24 Years and 0 Months,No,19.660740384509907,101.86591255455768,Low_spent_Small_value_payments,293.26372206093237,Poor
0x371d,CUS_0xa6c6,April,Albertow,3279,114-05-6534,Mechanic,52595.46,4532.955,9,7,28,6,"Payday Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Personal Loan, and Debt Consolidation Loan",43,12,6.800000000000002,9.0,Standard,1394.29,37.4620243848746,19 Years and 1 Months,Yes,244.39703128523843,546.0174023524955,Low_spent_Small_value_payments,,Standard
0x4786,CUS_0x70e8,May,Soyoung Kimx,37,381-87-7038,Media_Manager,87070.0,7295.833333333332,8,7,10,0,,12,12,12.69,4.0,Standard,381.06,26.43919724468776,25 Years and 3 Months,Yes,0.0,534.2814421089938,Low_spent_Small_value_payments,485.3018912243396,Standard
0x57a5,CUS_0x275e,April,Sophie Sassardr,30,504-54-6793,Engineer,105860.04,8996.67,5,5,13,2,"Payday Loan, and Student Loan",10,16,11.09,8.0,Standard,224.7,27.418834813696538,17 Years and 2 Months,Yes,103.05856684084387,566.3228337524167,Low_spent_Medium_value_payments,510.2855994067393,Standard
0x1a76,CUS_0x12d5,January,ita Bosed,28,518-01-2262,Scientist,62320.56,5068.38,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",26,15,21.24,10.0,Bad,3589.56,32.02053669516868,1 Years and 4 Months,Yes,171.34555972446432,179.65030626450252,High_spent_Medium_value_payments,405.8421340110332,Standard
0x3609,CUS_0x77ac,April,Walteru,32,453-25-4571,Musician,39232.16,3331.346666666667,5,7,1,0,,14,10,11.32,0.0,Good,487.44,40.201264654481406,NA,No,0.0,204.95783521936073,Low_spent_Small_value_payments,418.176831447306,Poor
0x2571,CUS_0xa835,April,Henry Foye,54,093-23-2302,Musician,17853.5,1226.7916666666667,5,4,12,2,"Credit-Builder Loan, and Not Specified",13,7,-0.05000000000000005,2.0,Good,990.35,37.4816302200944,20 Years and 1 Months,NM,18.02270352826745,80.95095565615871,Low_spent_Small_value_payments,313.7055074822405,Good
0x64d1,CUS_0x7a53,April,Barlyna,33,229-75-0347,Accountant,8489.19,908.4325,6,10,20,6,"Personal Loan, Student Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Credit-Builder Loan",22,19,25.25,13.0,Bad,3358.6,23.878562355124068,11 Years and 5 Months,Yes,26.42685604233018,32.18129183474209,High_spent_Small_value_payments,292.23510212292774,Standard
0x5575,CUS_0xc2a4,August,Olivia Oranu,50,589-36-3821,_______,122322.0,,1257,3,9,2,"Mortgage Loan, and Not Specified",15,9,5.97,6.0,Good,584.61,38.10720815693795,NA,No,1120.378690567111,1194.353728072517,Low_spent_Small_value_payments,,Good
0x482e,CUS_0x641b,May,Ross Kerberx,27,799-05-0413,Musician,22332.29,1977.0241666666668,6,7,14,3,"Mortgage Loan, Auto Loan, and Auto Loan",27,,10.29,2.0,_,716.83,34.261849938326485,27 Years and 7 Months,No,34.53849859746837,170.26436423318452,Low_spent_Large_value_payments,262.8995538360138,Standard
0x1ee0,CUS_0x5761,March,Taylora,30,154-57-8374,Entrepreneur,29999.94,2767.995,10,9,15,5,"Auto Loan, Payday Loan, Mortgage Loan, Student Loan, and Mortgage Loan",42,21,7.67,10.0,Bad,2593.23,27.205198191901733,16 Years and 3 Months,Yes,101.64748417267151,171.32690172343212,Low_spent_Medium_value_payments,283.8251141038964,Poor
0x3913,CUS_0xa54e,February,Aubinj,20,436-91-6957,Engineer,63856.48,,7,7,13,5,"Personal Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",16,19,12.05,8.0,Standard,1240.11,32.25172549815452,12 Years and 0 Months,Yes,233.2408418437181,61.90931054483627,High_spent_Medium_value_payments,486.8871809447791,Standard
0x3dc8,CUS_0xa2c0,July,Papachristouk,45,023-14-5348,Engineer,131890.95,10709.9125,1,3,7,4,"Not Specified, Personal Loan, Mortgage Loan, and Personal Loan",15,7_,_,4.0,_,244.18,25.307238354496736,16 Years and 3 Months,No,320.6760010881472,644.3206794235161,Low_spent_Medium_value_payments,385.99456948833677,Standard
0x4d7d,CUS_0x832d,August,Robin Emmottl,-500,943-97-7546,Teacher,42052.74,,7,7,8,3,"Personal Loan, Home Equity Loan, and Credit-Builder Loan",26,17,12.51,10.0,Standard,444.77,35.75943997369954,14 Years and 2 Months,Yes,66.53508304058968,116.6600890659519,High_spent_Medium_value_payments,445.84432789345846,Standard
0x3d04,CUS_0x507d,March,Maltezoux,25,986-81-4930,Teacher,34668.59,,6,3,10,3,"Not Specified, Auto Loan, and Credit-Builder Loan",11,12,8.13,3.0,_,291.46,36.645191013844695,21 Years and 0 Months,No,72.26613726311984,,!@9#%8,371.452735402901,Standard
0x2107,CUS_0x76cf,February,Catherine Bosleyn,2056,656-17-2477,Entrepreneur,7792.475,573.3729166666667,6,7,16,7,"Personal Loan, Student Loan, Payday Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",16,18,16.6,9.0,Standard,2041.74,38.02983717750678,14 Years and 11 Months,Yes,42.09972159510485,64.72907523765737,Low_spent_Small_value_payments,240.50849483390442,Poor
0x4298,CUS_0x24bb,March,Catherineu,27,855-99-6125,Developer,25795.97,1932.664166666667,3,762,10,2,"Mortgage Loan, and Mortgage Loan",13,15,11.66,1.0,_,642.22,35.9178493867209,24 Years and 3 Months,Yes,35.92761913091166,143.68989321846502,Low_spent_Small_value_payments,303.6489043172901,Standard
0x266e,CUS_0xf43,May,Michelef,37,131-37-1161,Media_Manager,82998.24,7186.52,8,7,22,6_,"Student Loan, Home Equity Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",31,21,26.0,1760.0,Bad,4879.41,22.4471952407472,13 Years and 0 Months,Yes,383.91401414769933,385.90558326189233,Low_spent_Medium_value_payments,228.83240259040832,Poor
0x24fc,CUS_0xae0e,July,Henryu,20,063-40-8380,Accountant,102596.63999999998_,8718.72,4,5,8,0,,24,2,5.61,4.0,Good,1033.59,30.172525182603326,21 Years and 1 Months,No,0.0,96.77668615797786,High_spent_Large_value_payments,1015.0953138420219,Standard
0x1f03,CUS_0x6325,February,Andyc,30,964-44-0435,Lawyer,15746.63,,4,3,18,5,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",22,13,8.83,4.0,_,2098.83,28.331756362385462,11 Years and 5 Months,Yes,44.04040477401768,__10000__,Low_spent_Medium_value_payments,310.8352515310501,Poor
0x2619,CUS_0x8c03,April,,19,739-21-8242,Scientist,54987.52,4762.293333333333,4,5,10,0,,18,,9.81,3.0,Standard,1263.12,32.4523004353785,16 Years and 5 Months,Yes,0.0,192.23218585501536,High_spent_Medium_value_payments,533.997147478318,Standard
0x1620,CUS_0x2dbc,July,,34,486-85-3974,Engineer,143162.64,12187.22,1,5,8,3,"Auto Loan, Auto Loan, and Not Specified",8,6,7.1,3.0,Good,1303.01,38.068623627698585,18 Years and 3 Months,No,246.9923194537421,263.17416316163934,High_spent_Small_value_payments,968.5555173846187,Standard
0x5f59,CUS_0x2d78,August,Seetharamann,43,622-94-8955,Media_Manager,45408.84,3823.07,7,7,26,6,"Not Specified, Student Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",25,18,8.01,9.0,Bad,1959.01,33.39771664208792,11 Years and 4 Months,Yes,119.6765289694368,173.84408464638943,High_spent_Small_value_payments,348.7863863841738,Poor
0x55e8,CUS_0x437e,March,Alpers,44,997-25-9594,Architect,28840.47,2466.3725,7,7,15,1035,,4,11,16.45,0.0,Standard,196.82,25.686061128425425,29 Years and 10 Months,Yes,0.0,160.4764514872239,Low_spent_Large_value_payments,356.160798512776,Standard
0x296b,CUS_0x7b15,February,Y.t,26,173-42-8880,Accountant,13065.87,1359.8225,5,6,13,2,"Personal Loan, and Personal Loan",14,11,1.72,2.0,Standard,1203.17,32.448617603707554,21 Years and 10 Months,No,16.03971007504952,66.76737712146348,Low_spent_Small_value_payments,343.17516280348696,Standard
0x3cbc,CUS_0xea6,March,Daviesd,30,991-58-6499,Lawyer,42772.49,,4,4,2,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",13,10,1.26,2.0,Good,1321.62,39.017834170103505,31 Years and 5 Months,NM,140.9196843574529,156.71873962672294,Low_spent_Medium_value_payments,348.79899268249085,Good
0x5d2a,CUS_0x785f,January,,24,#F%$D@*&8,Manager,42147.89,3283.3241666666668,5,4,2,2,"Home Equity Loan, and Credit-Builder Loan",4,9,2.02,2.0,Good,333.7,40.14789354261186,NA,No,44.47737209942364,178.96942641877257,High_spent_Small_value_payments,364.88561814847054,Good
0x381d,CUS_0xb9c8,August,Sheppardr,32,786-47-6474,Lawyer,19942.04,1783.8366666666668,7,9,20,6,"Auto Loan, Auto Loan, Payday Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",51,25,24.57,14.0,Bad,4542.88,36.62296356358048,5 Years and 9 Months,Yes,7103.0,105.79321681294745,Low_spent_Large_value_payments,251.13082247430248,Poor
0x18c7,CUS_0x8f17,February,Ermans,45,794-17-4490,Journalist,41746.76,3651.896666666667,8,5,31,3,"Mortgage Loan, Personal Loan, and Not Specified",62,22,9.81,8.0,Bad,1936.79,30.089952399503993,19 Years and 2 Months,Yes,102.28339754384292,31.560009656843015,High_spent_Large_value_payments,471.34625946598084,Standard
0x48e2,CUS_0x2b8c,May,Christiaan Hetznerx,26,401-72-9262,Doctor,163380.76,13446.063333333335,3,3,10,2,"Debt Consolidation Loan, and Auto Loan",9,0,3.91,4.0,Good,340.43,31.10501995994654,20 Years and 7 Months,No,198.63256609212087,779.3411945068738,High_spent_Small_value_payments,626.6325727343387,Poor
0x2e7f,CUS_0x666a,June,Reijiy,35,245-04-8958,Architect,39944.67,3318.7225,4,3,7,1,Personal Loan,0,-3,13.34,1.0,Good,364.95,24.33135041308085,16 Years and 2 Months,No,22.37777689428156,91.35957792303428,High_spent_Medium_value_payments,468.13489518268415,Good
0x49a1,CUS_0x25ac,April,Rachel Armstrongg,18,681-66-3380,_______,49233.0_,,10,10,21,6,"Student Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",39,18,26.98,8.0,_,4082.37,33.560089817082066,2 Years and 4 Months,Yes,227.44834149140175,65.07003189424074,High_spent_Medium_value_payments,353.2566266143575,Standard
0x1bbf,CUS_0x6015,June,Scott Maloneq,17,548-76-0110,Journalist,19163.22,1346.9350000000004,3,7,7,2,"Personal Loan, and Payday Loan",18,18,8.76,5.0,Standard,2226.37,36.349179393688004,16 Years and 7 Months,Yes,24.17564764974174,81.72630032547832,High_spent_Small_value_payments,288.79155202477995,Good
0x3e02,CUS_0x71a,May,Nina Chestneyw,17,222-55-8494,Journalist,33077.82,,7,9,18,5,"Student Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",61,20,7.51,12.0,_,1629.98,27.067385097908268,10 Years and 3 Months,Yes,124.24938864782844,72.58483889462775,High_spent_Small_value_payments,311.91427245754386,Poor
0x4935,CUS_0xc5ee,April,Chris Petersw,24,#F%$D@*&8,Mechanic,50043.27,,7,6,31,8,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",22,21,9.11,12.0,Bad,4998.07,35.83378468565551,NA,Yes,184.87918181218654,112.95026948703376,High_spent_Medium_value_payments,365.39779870077973,Good
0x62e4,CUS_0x134d,March,Woldep,43,640-44-8899,Media_Manager,85324.44,7286.37,5,7,18,3,"Auto Loan, Personal Loan, and Payday Loan",15,13,18.22,3.0,Standard,713.09,35.32680166663993,28 Years and 1 Months,Yes,197.3052809913375,251.95789302319432,Low_spent_Medium_value_payments,559.3738259854682,Standard
0x3d42,CUS_0x7f3d,May,Rosendahla,28,233-97-3907,Engineer,17450.0,1582.166666666667,8,3,8,-100,"Personal Loan, Mortgage Loan, and Student Loan",16,8,13.57,6.0,Standard,1491.56,33.447838426079734,16 Years and 8 Months,Yes,38.57893012301228,62.60058014159501,Low_spent_Small_value_payments,347.0371564020594,Poor
0x2333,CUS_0x32ce,June,Nate Raymondd,31,153-11-6855,Accountant,62050.89,5386.9075,8,7,22,7_,"Personal Loan, Credit-Builder Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, and Home Equity Loan",18,24,9.95,13.0,Bad,4293.32,32.77245824392356,5 Years and 10 Months,NM,286.9592209872785,337.20429790261045,High_spent_Small_value_payments,174.52723111011113,Standard
0x4e80,CUS_0xc27,March,Nadia Damounih,42,783-54-8372,_______,34956.58,2809.0483333333336,0,4,11,3,"Personal Loan, Debt Consolidation Loan, and Auto Loan",-5,1,9.86,0.0,Good,595.8,28.70879889962873,15 Years and 7 Months,No,59.155213133863036,178.9224944464542,Low_spent_Large_value_payments,312.8271257530162,Standard
0x294d,CUS_0xaac3,August,Clairei,4049,914-67-3814,Manager,11631.405,858.28375,4,7,8,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",21,17,1.57,3.0,Good,165.88,30.2350523306213,31 Years and 10 Months,No,32.057962750550374,,High_spent_Medium_value_payments,277.33865257023444,Good
0x1770,CUS_0x9a71,July,Mukhopadhyayc,55,889-07-2357,Scientist,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,6.83,4.0,Good,413.32,36.058697021094275,18 Years and 9 Months,No,5994.0,121.7654262603496,Low_spent_Small_value_payments,307.1168233524877,Standard
0x62f5,CUS_0x4e7a,August,Rodrigo Camposi,47,519-19-0998,Developer,133214.25,11166.1875,3,3,2,3,"Credit-Builder Loan, Not Specified, and Not Specified",10,,9.48,6.0,Good,68.18,22.351574122174934,19 Years and 4 Months,NM,309.1572520422692,1015.9438688790332,Low_spent_Large_value_payments,61.517629078697716,Good
0x62a9,CUS_0x938f,April,Philips,21,723-42-6455,Teacher,157698.52,11999.787525241989,3,3,5,3,"Home Equity Loan, Debt Consolidation Loan, and Personal Loan",0,7,_,0.0,_,362.01,22.54625921013484,23 Years and 2 Months,No,1582.324555736199,1124.119300923356,Low_spent_Medium_value_payments,182.36628476512124,Good
0x4f41,CUS_0x10ff,April,Murait,36,149-03-5931,Accountant,16341.075,1292.75625,4,4,3132,2,"Auto Loan, and Student Loan",5,19,11.63,0.0,Standard,684.05,39.05769118937938,16 Years and 11 Months,No,16.960460461757126,70.0830460262088,Low_spent_Small_value_payments,332.2321185120341,Standard
