ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x452f,CUS_0x5937,June,Silvioh,23,#F%$D@*&8,Musician,15680.0,1571.666666666667,7,9,16,4,"Auto Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",40,16,8.55,11.0,Bad,1823.34,36.05704556150824,NA,Yes,27.05276429494604,63.619008981487866,Low_spent_Small_value_payments,356.49489339023285,Standard
0x52f4,CUS_0x3389,March,Edward Krudyd,15,894-41-9091,Manager,43782.45,3543.5375,6,9,25,8_,"Payday Loan, Auto Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Not Specified, and Personal Loan",32,19,3.88,12.0,Bad,3468.25,27.384529261867637,6 Years and 9 Months,Yes,240.66473882248508,__10000__,High_spent_Medium_value_payments,277.76692932560724,Poor
0x5390,CUS_0x5d42,March,,38,330-04-5269,Entrepreneur,71212.16,5749.346666666667,7,6,30,8,"Credit-Builder Loan, Not Specified, Student Loan, Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",50,21,18.78,11.0,_,3744.63,34.49909271238126,8 Years and 7 Months,Yes,395.09843539824897,380.63378090031983,Low_spent_Medium_value_payments,79.20245036809797,Standard
0x1861,CUS_0xb14,August,Edwardk,3052,331-60-5414,Manager,49967.01,4091.9175,6,5,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",27,11,19.87,12.0,Standard,2253.95,31.52078179699133,17 Years and 5 Months,Yes,156.00331166279182,116.36129396965664,High_spent_Medium_value_payments,386.8271443675515,Poor
0x5d39,CUS_0xb4bc,April,Tom Polanseks,37,#F%$D@*&8,_______,54842.58_,,8,9,29,-100,"Mortgage Loan, Student Loan, Payday Loan, Home Equity Loan, Not Specified, Payday Loan, and Personal Loan",29,20,25.94,11.0,Bad,3475.69,30.286773654248506,2 Years and 8 Months,Yes,189.65767166385032,83.49712411170898,High_spent_Large_value_payments,440.2667042244407,Standard
0x581a,CUS_0xa503,January,Wohli,51,781-28-3569,Accountant,76353.4,6597.783333333333,0,6,4,1,Payday Loan,9,7,14.97,4.0,_,752.66,32.78497183864649,30 Years and 4 Months,No,38.45933160573202,439.33476885259074,Low_spent_Medium_value_payments,461.98423287501055,Good
0x61b7,CUS_0x48d,February,Palmerq,1715,283-87-8819,Writer,12281.035_,796.4195833333333,8,3,15,1,Student Loan,13,16,13.41,7.0,Standard,928.14,28.297829019918872,20 Years and 11 Months,Yes,6.824666039084456,41.29929644176917,Low_spent_Medium_value_payments,311.5179958524797,Standard
0x4119,CUS_0x18b5,April,Caroline Valetkevitcht,45,732-18-5419,Developer,63501.72,5471.81,9,550,21,2,"Auto Loan, and Not Specified",23,20,8.27,13.0,Bad,2056.37,30.322129044522327,9 Years and 11 Months,Yes,105.23868742935785,__10000__,High_spent_Medium_value_payments,536.7169111912713,Poor
0x43ad,CUS_0x1a3b,April,,16,173-00-2847,Entrepreneur,33082.87,2785.9058333333337,5,3,12,4,"Payday Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",17,16,14.4,7.0,Standard,576.44,36.416044328757245,19 Years and 0 Months,Yes,78.16490662396734,114.36855871708715,Low_spent_Small_value_payments,376.0571179922789,Standard
0x1cf7,CUS_0xa54b,June,Ben Berkowitze,27,732-98-2688,Media_Manager,91690.53,7795.8775,2,6,2,2,"Home Equity Loan, and Not Specified",6,8,4.95,4.0,Good,1295.18,37.694254104067994,31 Years and 4 Months,No,130.85085776482154,289.44778663732933,High_spent_Medium_value_payments,609.2891055978492,Standard
0x480a,CUS_0x8bae,May,,23,405-05-7245,Media_Manager,86676.39,7198.0325,7,5,5,7,"Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",29,19,19.61,6.0,Standard,1066.91,30.237833662482835,8 Years and 7 Months,Yes,453.70346622271904,493.1325298651082,Low_spent_Medium_value_payments,52.967253912172794,Standard
0x17b8,CUS_0x4080,July,ra Alperx,16,995-37-8920,Mechanic,29469.98,,7,7,24,5,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",58,24,26.94,11.0,Bad,3421.66,33.283061301535405,13 Years and 8 Months,Yes,69.68545857227979,115.45341572596944,Low_spent_Small_value_payments,327.64429236841744,Poor
0x4134,CUS_0x2c8d,July,Susanr,50,657-32-0636,Mechanic,29097.82,2398.818333333333,6,6,11,4,"Not Specified, Credit-Builder Loan, Personal Loan, and Student Loan",13,13,7.79,5.0,Standard,1079.72,25.24477167855675,17 Years and 5 Months,Yes,82.27811007745731,221.5779366466137,Low_spent_Small_value_payments,226.02578660926238,Standard
0x1f57,CUS_0x3e2d,February,"\"\"\"Manuelap\"",1934,958-76-6001,Journalist,120366.6,,4,7,2,4,"Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",12,8,-4.2,3.0,_,1396.64,34.925401635009585,21 Years and 0 Months,No,233.4424036237371,180.55324903236232,High_spent_Large_value_payments,814.8593473439006,Poor
0x4381,CUS_0xb3cd,August,Lynnq,15,530-05-2968,Mechanic,20739.75,1916.3125,6,10,26,8,"Student Loan, Student Loan, Not Specified, Home Equity Loan, Personal Loan, Student Loan, Auto Loan, and Auto Loan",57,20,_,15.0,Bad,3077.36,22.544673747125653,14 Years and 2 Months,NM,137.10464431505682,134.86047391189183,Low_spent_Small_value_payments,209.66613177305138,Poor
0x1fdc,CUS_0x49da,March,Lashh,26,915-13-4225,Teacher,96582.24,7886.52,3,3,13,1,Auto Loan,5,15,19.79,0.0,Standard,482.88,42.92788872232197,25 Years and 9 Months,Yes,72.46021109841324,154.42423829740508,High_spent_Medium_value_payments,811.7675506041818,Standard
0x5653,CUS_0x281d,February,Cheeb,37,510-09-3043,Architect,118062.2,10136.516666666666,0,1,7,0,,8,0,6.68,1.0,Good,1393.23_,37.413825635194435,29 Years and 4 Months,NM,0.0,800.0398706180378,Low_spent_Large_value_payments,483.61179604862883,Good
0x4371,CUS_0xb521,April,Adamg,37,715-62-6122,Developer,8571.29,514.2741666666667,8,7,24,9,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",53,25,10.09,6.0,Bad,1716.56,29.124924592013212,12 Years and 1 Months,Yes,42.827855239035294,0.0,High_spent_Medium_value_payments,249.67021859378704,Poor
0x3d2c,CUS_0x6ab3,July,,39,816-77-1754,_______,106543.35,8635.6125,6,6,19,2_,"Payday Loan, and Student Loan",9,6,10.92,8.0,_,491.07,37.63260430334039,14 Years and 1 Months,Yes,109.97446060195763,218.16480579667268,High_spent_Medium_value_payments,785.4219836013698,Standard
0x32e6,CUS_0x7cd3,May,Nawagunan,25,627-28-9742,Scientist,28406.16,2371.18,2,4,2,0,,22,3,10.23,4.0,Good,1115.66,26.271356218884648,23 Years and 9 Months,No,0.0,138.4713717391169,!@9#%8,388.6466282608831,Standard
0x2838,CUS_0x46e6,July,Stevenf,19,772-99-7774,Developer,9582.775,750.5645833333333,9,7,16,8,"Not Specified, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",36,21,25.21,13.0,Bad,3525.61,28.20595239284304,8 Years and 3 Months,Yes,36.17024396841835,42.60863106402114,Low_spent_Small_value_payments,286.27758330089387,Poor
0x248b,CUS_0x1863,February,Vinocurw,53_,316-92-2785,Manager,55662.64,4900.553333333333,4,6,6,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",27,19,11.06,2.0,_,1078.02,36.84437480563418,22 Years and 5 Months,Yes,90.9499455688362,139.36558212244145,High_spent_Medium_value_payments,509.73980564205567,Standard
0x4f38,CUS_0x12dd,July,Liana B.v,36,954-59-1206,Developer,31754.27,2541.1891666666666,1,1286,11,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Payday Loan",10,2,6.81,5.0,_,647.94,34.781612603311316,19 Years and 2 Months,No,76.53550481198546,138.9844060844197,!@9#%8,298.5990057702616,Standard
0x166e,CUS_0xba08,January,Jamesj,44,366-68-1681,Journalist,31370.8,2825.233333333333,0,5,12,2,"Not Specified, and Payday Loan",4,0,5.76,2.0,Good,421.43,29.51935255713933,NA,NM,46.616129073342066,154.352781097101,High_spent_Small_value_payments,341.55442316289026,Good
0x4823,CUS_0x34a3,June,Greg Roumeliotise,40,423-84-9607,Teacher,14407.92_,913.66,933,8,30,6,"Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Personal Loan",59,21,23.63,11.0,Bad,4283.59,33.40112633852358,0 Years and 7 Months,Yes,67.22055998304457,65.21558765375538,Low_spent_Medium_value_payments,238.9298523632001,Standard
0x3d33,CUS_0x6938,February,,29,084-45-4077,Developer,116687.92_,9747.993333333334,5,6,11,4,"Personal Loan, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",6,15,3.4,0.0,Good,985.01_,26.657037101828088,20 Years and 8 Months,No,342.49456656881216,507.682156350522,Low_spent_Medium_value_payments,404.62261041399915,Poor
0x3efc,CUS_0x8962,March,Lisai,40,400-08-0195,Lawyer,9542.28,671.19,6,6,14,4,"Not Specified, Not Specified, Mortgage Loan, and Mortgage Loan",22,10,21.96,6.0,_,322.61,22.26631362210846,NA,Yes,22.400698992528724,29.848346895346523,Low_spent_Small_value_payments,304.86995411212484,Standard
0x3638,CUS_0x8a0e,March,Gellera,51,601-77-9732,Mechanic,131617.4,,4,3,15,0,,13,18,1.82,7.0,Standard,929.47,39.58989741044166,21 Years and 9 Months,No,0.0,315.9685537658126,High_spent_Medium_value_payments,1008.2431129008542,Standard
0x549c,CUS_0xabc6,July,Sarah N.s,26,588-48-6819,Mechanic,20380.51,,8,3,20,5,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, and Credit-Builder Loan",6,15,15.5,12.0,Standard,153.7,24.92363865249782,NA,Yes,57.299498128700144,194.25273095313403,Low_spent_Small_value_payments,223.88535425149917,Standard
0x606d,CUS_0x2625,August,Schnurrx,35,623-33-7162,_______,61461.18000000001,4834.765,6,6,34,9,"Personal Loan, Auto Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, Student Loan, Home Equity Loan, and Payday Loan",56,18,5.5,15.0,_,4299.1,30.60639776242983,6 Years and 0 Months,Yes,450.63860780053733,166.61778435605834,High_spent_Medium_value_payments,116.22010784340445,Poor
0x35f1,CUS_0x672e,April,Huffstutterb,28,244-12-1541,Lawyer,99903.36,8442.28,8,6,8,0,,16,11,9.14,3.0,Good,29.6,34.918604375704305,15 Years and 10 Months,No,0.0,149.80079443816592,!@9#%8,944.4272055618343,Good
0x548d,CUS_0x9a09,April,Lucia Mutikanin,28,979-05-5595,Mechanic,28910.45,,7,4,13,4,"Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Student Loan",20,8,9.39,6.0,_,292.98,27.891418164366517,15 Years and 5 Months,Yes,95.02278218449598,53.704102617603375,High_spent_Small_value_payments,352.6935318645673,Standard
0x2de5,CUS_0xaec2,August,Dhanya Skariachanm,24,218-53-0203,Writer,17445.15,1239.5357096248335,7,9,26,3,"Credit-Builder Loan, Student Loan, and Auto Loan",44,,19.76,12.0,Standard,2362.17,24.67002176414929,18 Years and 6 Months,Yes,86.35931776778169,33.45101361334869,Low_spent_Medium_value_payments,333.8927089940362,Poor
0x1d9e,CUS_0x54c0,May,Hollx,22,934-98-5531,Entrepreneur,19283.47,1886.9558333333332,10,8,34,9,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",38,,33.43,12.0,Bad,4404.48,24.26782582981729,6 Years and 0 Months,Yes,84.6164317306805,45.36876136869966,!@9#%8,308.71039023395315,Standard
0x305b,CUS_0x425,February,,45,846-76-3543,Lawyer,60572.7,,3,3,20,2,"Credit-Builder Loan, and Personal Loan",29,17,16.47,13.0,Standard,1582.55,33.124537662999074,10 Years and 2 Months,Yes,88.71604214406159,,High_spent_Large_value_payments,596.1452008468464,Standard
0x50d9,CUS_0x44ec,April,raden Reddallv,27,856-69-9384,Doctor,162144.64,13743.053333333335,1,6,5,1,Not Specified,22,7,5.02,5.0,_,80.76,23.84323529208741,17 Years and 1 Months,No,117.65868074928471,1123.241410224808,Low_spent_Large_value_payments,403.40524235924113,Standard
0x3dda,CUS_0x43c2,January,Jonesi,43,104-50-6377,Lawyer,149616.12,12713.01,3,7,3,2,"Personal Loan, and Mortgage Loan",9,2,3.13,3.0,Good,644.39,37.84891407336136,15 Years and 4 Months,No,183.3830941535101,749.6318270088855,High_spent_Small_value_payments,598.2860788376048,Standard
0x5556,CUS_0x3ec6,January,Matt Dailyf,20,539-95-3833,Engineer,15838.8,1415.9,10,8,23,6,"Payday Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",66,,18.3,6.0,Bad,2289.44,38.45210592969161,9 Years and 1 Months,Yes,49.170217275231934,90.98464190741146,Low_spent_Small_value_payments,291.43514081735657,Poor
0x3f06,CUS_0x44f,January,Nate Raymondr,34,690-43-7279,_______,29369.12,2171.4266666666667,5,4,8,2,"Payday Loan, and Not Specified",28,8,10.54,7.0,Standard,1605.81,26.673534996078374,19 Years and 7 Months,NM,43.93572131964716,127.73432298369872,Low_spent_Small_value_payments,335.4726223633208,Standard
0x3247,CUS_0x406,February,Robert-Jano,-500,473-73-3353,Architect,122942.28,10205.19,2,3,3,1,Mortgage Loan,8,3,4.88,2.0,Good,924.1,41.73528118316033,28 Years and 3 Months,No,101.56797654898995,248.2620631006746,High_spent_Large_value_payments,910.6889603503357,Good
0x2bfe,CUS_0x58f,January,Rachelle Younglaia,29_,744-81-5706,Architect,55324.29,4334.3575,9,5,28,8,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Auto Loan, Auto Loan, and Home Equity Loan",60,21,26.18,7.0,Bad,4270.21,34.68113264683094,7 Years and 7 Months,Yes,245.09589182556527,117.26295293169838,High_spent_Medium_value_payments,321.07690524273636,Standard
0x56ee,CUS_0x1c39,January,Winfreyg,41,243-53-0158,Media_Manager,18205.45_,1480.1208333333334,2,5,7,1,Credit-Builder Loan,5,9,1.78,3.0,Good,1042.25,32.39373540048209,27 Years and 7 Months,No,12.472030306534936,109.05841919486755,!@9#%8,316.4816338319308,Standard
0x3317,CUS_0x6b88,June,Nairr,29,284-92-0654,Scientist,31461.84,2903.82,7,3,12,5,"Student Loan, Student Loan, Home Equity Loan, Student Loan, and Payday Loan",28,14,12.3,6.0,Standard,886.09,32.285366286999114,10 Years and 4 Months,Yes,68.7586491895531,286.5991429295471,Low_spent_Small_value_payments,225.0242078808999,Standard
0x3b54,CUS_0x6a68,March,Lucianae,38,338-77-1622,Teacher,69197.78,5533.4816666666675,4,4,18,7,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Personal Loan",27,20,16.61,8.0,Standard,282.06,21.275917012282072,NA,Yes,345.2172695167248,465.4223733085088,Low_spent_Large_value_payments,12.708523841433193,Standard
0x1c41,CUS_0x3b88,April,Mikex,40_,944-94-9536,Scientist,19065.32,1497.7766666666666,3,6,5,5,"Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan",23,14,7.81,5.0,Standard,2008.06,39.0721852028476,NA,Yes,76.21247400832009,107.42327113341808,Low_spent_Small_value_payments,256.14192152492853,Standard
0x5aae,CUS_0x8232,January,Euani,36,146-07-7618,Developer,9394.66_,,7,6,34,6,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, and Home Equity Loan",21,18,4.58,9.0,Bad,1686.78,34.01197417042094,6 Years and 5 Months,Yes,33.219486460001676,39.96870294471185,Low_spent_Small_value_payments,276.2006439286198,Poor
0x3617,CUS_0x92d5,June,Jennifer Clarkh,36,829-49-1325,Doctor,19590.31,1408.5258333333334,3,7,14,2,"Home Equity Loan, and Payday Loan",5,11,19.24,4.0,Standard,1131.45,26.61642205244143,19 Years and 0 Months,Yes,31.474949338590513,102.98544651067787,Low_spent_Small_value_payments,296.39218748406495,Standard
