ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x60a5,CUS_0x530a,April,Miyoung Kimb,40,215-18-3499,Journalist,83079.72_,6734.31,6,3,5,3,"Payday Loan, Student Loan, and Home Equity Loan",8,13,20.96,6.0,_,780.22,30.90390985005929,15 Years and 0 Months,Yes,170.36409494829428,438.33735458583647,Low_spent_Medium_value_payments,344.7295504658693,Standard
0x2e8c,CUS_0x1a5a,July,Petes,3542,225-82-5288,Lawyer,32485.42,2451.1183333333333,3,6,7,0_,,17,14,-0.07999999999999996,2.0,Standard,998.9,26.790848276876645,33 Years and 4 Months,No,0.0,137.29611409452346,Low_spent_Small_value_payments,397.8157192388099,Poor
0x1bfa,CUS_0x953c,May,Aruna Viswanathag,30,380-11-4962,Engineer,132872.72,11203.726666666667,3,3,4353,2,"Home Equity Loan, and Student Loan",11,8,10.28,2.0,Good,89.68,27.622933790978394,28 Years and 0 Months,No,144.83068233841504,514.0429430918309,Low_spent_Large_value_payments,731.4990412364209,Standard
0x4a1b,CUS_0x89cb,June,Jourdane,43,120-21-4824,Architect,15952.79,1255.3991666666668,5,1,3,3,"Debt Consolidation Loan, Mortgage Loan, and Payday Loan",13,9,-2.59,1.0,Good,645.4,25.021562325094045,NA,No,25.384484898831037,47.70848714391432,High_spent_Medium_value_payments,302.4469446239213,Good
0x4f07,CUS_0xc48c,June,Roumeliotisl,55,129-28-5358,Musician,33720.51,2678.0425,7,4,2003,2,"Home Equity Loan, and Personal Loan",18,19,9.47,3.0,_,583.96,29.200734120904485,32 Years and 9 Months,Yes,43.614197148722155,110.67312533101692,Low_spent_Medium_value_payments,393.51692752026094,Poor
0x2329,CUS_0xa71a,August,,33,999-84-9578,Teacher,15713.83,1313.4858333333334,7,8,23,2,"Home Equity Loan, and Credit-Builder Loan",46,12,14.39,7.0,Standard,2271.53,32.034585992065466,11 Years and 0 Months,Yes,20.30880921277818,28.753350327187146,High_spent_Large_value_payments,322.28642379336804,Standard
0x340f,CUS_0x628b,February,Alistair Barrz,26,716-20-2855,Scientist,60585.08,4977.756666666667,8,6,8,2,"Personal Loan, and Home Equity Loan",22,7,4.16,4.0,Good,461.13,28.479717113092146,24 Years and 4 Months,No,84.26082494287235,439.7616805064569,Low_spent_Small_value_payments,263.7531612173375,Poor
0x3bad,CUS_0x8e3,August,Taro Fusea,41,463-96-1251,Accountant,39460.01,3030.334166666667,2,6,2431,4,"Personal Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",10,7,1.5,7.0,Good,1180.08,33.244444627927145,30 Years and 2 Months,No,82.45141960261901,23.328604666879357,High_spent_Large_value_payments,437.25339239716834,Standard
0x3144,CUS_0x17a9,July,Sheldrickr,39,034-95-8551,_______,83386.52,7081.876666666668,10,6,23,7,"Student Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Payday Loan, and Payday Loan",31,24,22.3,8.0,_,4972.4,28.86908696044415,6 Years and 2 Months,Yes,482.17978316483214,183.4214480024657,High_spent_Small_value_payments,302.58643549936886,Standard
0x2e0f,CUS_0x1680,February,"\"ODonnell\"\"i\"",28,385-98-7605,Doctor,8022.255,,9,10,23,6,"Credit-Builder Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Payday Loan",57,16,5.67,6.0,Bad,3274.12,23.971436319077405,7 Years and 10 Months,Yes,39.5093239268165,,High_spent_Medium_value_payments,277.0248666908036,Poor
0x2e07,CUS_0x4236,June,Noelq,52,#F%$D@*&8,Media_Manager,20703.48,1829.29,3,6,2,1,Debt Consolidation Loan,8,7,8.57,4.0,_,965.09,28.83780707967987,NA,No,16.25873023144868,117.41208521230894,Low_spent_Small_value_payments,339.2581845562424,Good
0x4fa4,CUS_0xa52,July,,28,201-13-7255,Entrepreneur,80892.92,6767.076666666668,7,4,23,6,"Mortgage Loan, Auto Loan, Payday Loan, Auto Loan, Payday Loan, and Auto Loan",9,12,14.11,11.0,_,1701.02,36.514138593202965,NA,NM,250.54714271405956,371.02437046112703,Low_spent_Medium_value_payments,335.1361534914802,Poor
0x17a1,CUS_0xb101,August,Andreas Cremerf,37,253-91-2822,Scientist,42171.98,,2,7,10,3,"Auto Loan, Auto Loan, and Not Specified",4,10,2.58,4.0,Good,556.91,35.96285294028673,22 Years and 0 Months,No,102.76291311709039,145.39924253815036,High_spent_Medium_value_payments,378.27101101142586,Standard
0x4972,CUS_0xc728,May,Victoriah,20,151-94-4427,Mechanic,19267.17,1531.5975,6,5,26,6,"Home Equity Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Payday Loan",13,12,15.71,12.0,Standard,1732.19,29.145350082856353,13 Years and 5 Months,Yes,77.6309366382346,204.346510287378,Low_spent_Small_value_payments,161.1823030743874,Standard
0x5d44,CUS_0x75fb,March,,27,844-23-8730,Musician,22870.49,1685.874166666667,4,4,13,1,Credit-Builder Loan,28,11,17.92,7.0,Standard,1085.08,25.2818424876162,31 Years and 10 Months,Yes,12.182154032725597,102.94552674857395,Low_spent_Large_value_payments,323.45973588536714,Standard
0x4816,CUS_0x2076,May,,26,486-13-8771,Manager,26281.03,,8,3,16,3,"Auto Loan, Mortgage Loan, and Not Specified",30,18,10.82,7.0,Standard,267.49,24.303700701259345,16 Years and 2 Months,NM,46.426161607393745,157.76771721619787,High_spent_Small_value_payments,299.81470450974166,Standard
