ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x3df6,CUS_0x7943,May,Robinr,14,775-20-0390,Lawyer,59044.74000000001,4875.395,8,9,33,9,"Personal Loan, Auto Loan, Not Specified, Not Specified, Credit-Builder Loan, Payday Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",39,22,14.09,17.0,Bad,3605.28,40.42651374582107,13 Years and 6 Months,Yes,321.25438382484003,300.45211492119125,!@9#%8,125.83300125396879,Standard
0x62b8,CUS_0xb004,July,Manojj,54,200-25-2968,Developer,10563.445,751.2870833333333,7,5,12,-100,Debt Consolidation Loan,16,17,4.2,1.0,_,984.62,30.711473014232936,17 Years and 2 Months,No,5.968634608828611,29.169089537889644,Low_spent_Small_value_payments,329.99098418661515,Standard
0x28c5,CUS_0x9953,April,Arunah,43,792-02-6835,Journalist,8875.135,989.5945833333334,8,9,27,2,"Credit-Builder Loan, and Payday Loan",26,14,15.46,12.0,Standard,1353.77,27.71417817856982,NA,Yes,9.058562005846758,124.16829102417593,Low_spent_Small_value_payments,255.73260530331063,Poor
0x20cf,CUS_0x2242,June,Barrf,38,#F%$D@*&8,Teacher,39399.9,3487.3250000000007,6,6,17,2,"Not Specified, and Payday Loan",26,18,18.62,15.0,Standard,2206.86,33.372751709912784,11 Years and 10 Months,Yes,43.17129879936478,309.4610081564282,Low_spent_Large_value_payments,266.10019304420706,Poor
0x2dc8,CUS_0x6902,March,Alexei Oreskovich,41,845-47-0164,Writer,48144.78,3994.065,666,1389,28,6,"Personal Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Debt Consolidation Loan",25,22,4.59,7.0,Bad,3150.66,40.24901042869225,7 Years and 1 Months,Yes,217.2670402691009,153.4078040697331,High_spent_Medium_value_payments,278.73165566116603,Poor
0x566a,CUS_0x5239,January,Hopkinss,33_,410-88-1260,Manager,89424.9_,7615.075,5,5,4,4,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",20,10,5.12,4.0,Good,839.1,35.53176412653777,25 Years and 4 Months,No,153.22552831597926,165.4715120392398,!@9#%8,692.8104596447812,Standard
0x3a7d,CUS_0xa79d,April,Lesleyk,45,523-24-1812,_______,18759.61,1455.3008333333335,619,6,34,9,"Home Equity Loan, Mortgage Loan, Personal Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Not Specified",27,17,27.97,10.0,Bad,4983.86,30.108994470082358,0 Years and 10 Months,Yes,87.18813971396236,32.77697960788523,High_spent_Small_value_payments,285.56496401148576,Poor
0x54bc,CUS_0x55e4,March,,28,053-71-8237,Lawyer,20293.24,1700.1033333333335,5,7,29,4,"Not Specified, Student Loan, Mortgage Loan, and Student Loan",12,19_,16.37,11.0,Standard,1972.22,36.33785729224453,8 Years and 3 Months,Yes,36.461779525476494,209.53840795401885,Low_spent_Small_value_payments,214.010145853838,Poor
0x162d,CUS_0xb891,August,Jasond,55,072-31-6145,Entrepreneur,30689.89,2612.4908333333333,2,5,4,-100,Not Specified,4,9,1.99,4.0,Good,632.46,27.332514927554218,17 Years and 10 Months,No,16.415451659824875,125.61725053231268,High_spent_Small_value_payments,379.21638114119577,Standard
0x5353,CUS_0xb529,February,Nadia Damounip,38,664-38-1493,Journalist,60520.95,4783.4125,10,8,18,5,"Auto Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",56,21,25.88,6.0,_,3615.94,25.338639796352677,11 Years and 11 Months,Yes,163.08275492061819,124.50738948542484,High_spent_Medium_value_payments,440.75110559395705,Poor
0x5abe,CUS_0xa350,May,Bakerm,36,421-48-0603,Scientist,33878.15,,4,2,8,0_,,3,12,0.6399999999999997,2.0,_,1195.14,24.092563796730083,16 Years and 3 Months,No,0.0,74.59488754072522,High_spent_Large_value_payments,468.5230291259415,Good
0x2fd8,CUS_0x7f63,March,Cheed,18,717-43-8628,Scientist,77854.26,6411.855,3,4,11,2,"Personal Loan, and Student Loan",5,11,1.3,0.0,Good,1220.31,30.82528892905038,NA,No,66258.0,759.9532269330236,Low_spent_Small_value_payments,78.52455037951654,Standard
0x4acc,CUS_0x931c,March,Hubbardy,20,#F%$D@*&8,_______,19549.47,1897.1225,3,7,25,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",16,14,6.050000000000002,4.0,Standard,1924.26,30.672272406631645,12 Years and 6 Months,Yes,86.8551627754983,229.8858508102433,Low_spent_Small_value_payments,162.9712364142584,Poor
0x32ff,CUS_0x57e8,June,,16,#F%$D@*&8,Scientist,18507.72,,8,5,30,2,"Auto Loan, and Personal Loan",29,27,7.88,739.0,Bad,1716.82,34.49537484623704,8 Years and 0 Months,NM,27.394667446254548,__10000__,Low_spent_Small_value_payments,273.11278114111593,Poor
0x3894,CUS_0x511c,July,Kiharay,22,713-27-0108,Musician,15081.12,1298.76,8,7,22,4,"Auto Loan, Personal Loan, Auto Loan, and Auto Loan",30,15,19.08,15.0,_,1987.21,28.1530882794871,17 Years and 1 Months,Yes,41.06589354729759,63.906313582688334,Low_spent_Large_value_payments,294.90379287001406,Poor
0x26fd,CUS_0x67ff,April,Barlyni,31_,017-88-1687,Manager,82700.32,6625.693333333334,8,8,17,6,"Auto Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",14,16,29.33,12.0,Bad,4659.6,25.73056941432966,11 Years and 10 Months,Yes,392.1143331413683,98.01062880763624,High_spent_Large_value_payments,412.44437138432886,Standard
0x58ba,CUS_0xa7d7,May,Harryg,51,095-14-3331,Mechanic,29789.87,2287.4891666666667,2,3,4,0,,12,8,5.12,0.0,Good,777.23,23.767514656677623,24 Years and 6 Months,No,0.0,237.61982422784595,Low_spent_Small_value_payments,281.12909243882075,Standard
0x5f60,CUS_0x9cc2,March,N.x,38,865-85-5827,_______,48755.5,3801.958333333334,5,6,1,2,"Debt Consolidation Loan, and Home Equity Loan",25,13,8.46,3.0,Standard,918.88,38.688809582007664,20 Years and 11 Months,No,76.71479236853966,212.49111247932842,!@9#%8,380.9899284854652,Standard
0x1ee3,CUS_0x5761,June,Taylora,30,#F%$D@*&8,Entrepreneur,29999.94,2767.995,10,9,15,5,"Auto Loan, Payday Loan, Mortgage Loan, Student Loan, and Mortgage Loan",42,,0.6699999999999999,13.0,Bad,2593.23,35.13372630197754,16 Years and 6 Months,Yes,101.64748417267151,46.3571389306625,High_spent_Medium_value_payments,378.79487689666604,Poor
0x2173,CUS_0x4eb4,February,Michael Avokf,21,955-76-5444,Journalist,30197.28,,5,7,14,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",17,13,22.0,5.0,Standard,811.08,33.57000088703137,10 Years and 8 Months,Yes,57.08103770858573,203.1170324311377,Low_spent_Small_value_payments,289.2459298602765,Standard
0x3999,CUS_0x2798,April,,43,254-30-0873,Musician,46066.06,3567.838333333333,7,7,8,2,"Student Loan, and Payday Loan",28,13,16.43,5.0,Standard,373.75,39.00711105224091,25 Years and 0 Months,Yes,61.159486187225895,164.42173071239745,Low_spent_Medium_value_payments,411.20261643371003,Standard
0x3ba0,CUS_0x46d,July,Luciaj,33,502-06-2130,_______,17770.48,1771.8733333333332,4,5,4,2,"Home Equity Loan, and Mortgage Loan",6,3,1.02,1.0,Good,43.54,40.63469897397909,23 Years and 7 Months,No,19.474185612538488,16.388566606200158,High_spent_Large_value_payments,381.32458111459465,Good
0x1c09,CUS_0x4aaa,August,Caseyo,42,676-15-0435,Architect,140014.36,11662.863333333333,3,7,18,4,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,9,3.9,3.0,Standard,1151.7,27.06371959754867,17 Years and 8 Months,NM,348.6203964507333,__10000__,High_spent_Large_value_payments,823.0863932421241,Standard
0x2fad,CUS_0xc41e,August,Lawrence Hurleyp,17,970-98-2322,Media_Manager,10119.76,,10,6,31,4,"Mortgage Loan, Not Specified, Student Loan, and Not Specified",53,23,0.16000000000000014,13.0,Bad,1388.38,35.456321833610566,15 Years and 8 Months,Yes,18.939904922539252,47.09796970079945,High_spent_Small_value_payments,300.6934587099946,Poor
0x1962,CUS_0x6c2e,January,Dowsettk,46,558-25-1337,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,1.0,Good,327.88,27.531342922886093,30 Years and 9 Months,No,24.821424978660396,52.09642061214282,!@9#%8,351.56102940919675,Standard
0x5917,CUS_0xbba7,February,Saraht,22,795-84-0084,Manager,39992.36,3303.6966666666667,6,3,16,7,"Credit-Builder Loan, Auto Loan, Personal Loan, Auto Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",8,11,17.06,11.0,Standard,701.68,33.63715508294332,9 Years and 8 Months,Yes,154.52521112766487,35.93874159224785,High_spent_Medium_value_payments,389.905713946754,Standard
0x4b8f,CUS_0xb350,June,Lucia Mutikanit,26,423-03-2422,Musician,8918.13,825.1774999999999,7,6,27,8_,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",40,793,-1.1,10.0,Bad,1912.96,28.832927537630948,10 Years and 8 Months,Yes,39.805529044570704,21.392721138766934,High_spent_Large_value_payments,261.3194998166624,Standard
0x3d7b,CUS_0xaf2a,February,Davids,34,103-33-1315,Musician,17654.72,1173.2266666666667,7,8,30,3_,"Mortgage Loan, Payday Loan, and Payday Loan",59,19,4.61,7.0,_,1452.82,39.631282688278354,18 Years and 2 Months,Yes,30.458716720241828,94.82535191020577,Low_spent_Small_value_payments,282.0385980362191,Standard
0x59a6,CUS_0x41a8,January,,22,917-97-4712,Musician,91570.71,,3,7,20,3_,"Not Specified, Auto Loan, and Debt Consolidation Loan",25,10,8.0,6.0,Standard,448.59,36.666228210520174,11 Years and 8 Months,Yes,126.95170200804027,86.7681195793174,!@9#%8,820.9694284126422,Standard
0x61c2,CUS_0x5e19,January,Ljunggrenq,27,122-96-5259,Lawyer,32424.34,2561.028333333333,3,212,5,0,,9,19,10.46,3.0,Standard,159.9,29.76032556553961,18 Years and 2 Months,Yes,0.0,115.931938540644,Low_spent_Small_value_payments,430.1708947926893,Standard
0x3c5c,CUS_0x3f16,March,,45,045-47-2495,Media_Manager,28942.3,2216.858333333333,8,3,13,2,"Mortgage Loan, and Student Loan",7,14,8.08,3.0,Standard,690.71,40.003722369332564,31 Years and 3 Months,Yes,41.83777444592569,169.9304957045795,Low_spent_Medium_value_payments,289.9175631828282,Standard
0x4a52,CUS_0x53f9,January,Karen Freifeldw,38,250-47-4635,Lawyer,38149.09,3121.090833333333,1,3,8,3,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",17,7,10.72,0.0,Good,821.91,24.376164455301446,19 Years and 4 Months,No,90.32160297711032,105.6401825003393,Low_spent_Large_value_payments,386.1472978558837,Good
0x2b8c,CUS_0xa6d9,July,Sineads,34,403-15-3171,Lawyer,96826.96_,7933.913333333334,8,5,7,0,,9,19,6.76,5.0,Standard,1290.07,31.762917900278,26 Years and 1 Months,No,0.0,619.4359394321052,Low_spent_Small_value_payments,463.9553939012282,Standard
0x47c4,CUS_0x7042,July,Goldsteinv,31,017-34-7557,Doctor,33409.33,2529.1108333333336,4,7,5,3,"Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",4,12,9.83,5.0,Standard,812.01,38.41702017675685,20 Years and 4 Months,Yes,46.129408623488615,195.29867381148992,Low_spent_Small_value_payments,301.4830008983548,Poor
0x3450,CUS_0xff3,July,Somervilled,55,726-35-5322,Scientist,17032.785,1176.39875,0,363,2,3,"Personal Loan, Mortgage Loan, and Auto Loan",13,9,13.86,5.0,Good,1229.08,25.40296281211237,17 Years and 3 Months,No,33.299763542384525,84.46199194968126,Low_spent_Large_value_payments,269.8781195079343,Standard
0x267b,CUS_0x345b,June,Jessical,41,118-30-0727,Musician,16582.83,1157.9025,4,7,14,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",19,17,17.66,10.0,Standard,471.81,27.764247995964038,14 Years and 7 Months,Yes,52.02492382676536,124.18435426033558,Low_spent_Small_value_payments,229.5809719128991,Standard
0x35ac,CUS_0x7c21,July,Bill Powellx,30,412-34-8666,Media_Manager,9599.265,,3,9,21,-100,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",13,20,18.02,12.0,Standard,1935.7,33.40909441271449,12 Years and 8 Months,Yes,29.106311414702763,33.239844427594164,Low_spent_Small_value_payments,289.54771915770306,Poor
0x2979,CUS_0x80b1,April,Lauram,17,769-65-4167,Journalist,49447.74000000001,4282.645,7,4,9,5,"Personal Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Payday Loan",20,15,8.34,9.0,Standard,1286.68,34.479723605864045,12 Years and 7 Months,Yes,147.00387042501058,229.66606167611846,Low_spent_Large_value_payments,321.594567898871,Standard
0x6107,CUS_0x3e5a,June,Leskez,28,796-89-8278,Doctor,15155.81,1181.9841666666666,7,4,33,3,"Credit-Builder Loan, Mortgage Loan, and Auto Loan",20,,8.3,7.0,Standard,1970.9,27.91215157860457,14 Years and 6 Months,Yes,70157.0,121.45610899589032,Low_spent_Small_value_payments,263.9219835480392,Poor
0x3085,CUS_0x9714,August,Aldredb,18,104-03-5360,Engineer,20083.06,1856.5883333333331,8,5,15,3,"Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",20,21,7.36,8.0,Bad,2381.47,27.101406806063004,9 Years and 6 Months,Yes,33.81951908584432,30.02282939259213,High_spent_Medium_value_payments,371.8164848548968,Poor
0x4687,CUS_0x3cb6,February,Davenportj,34,918-41-4565,Musician,107275.71_,9188.6425,6,7,6,0,,20,10,7.28,1.0,Good,174.76,28.15874255404473,17 Years and 3 Months,No,0.0,209.49458008537258,High_spent_Medium_value_payments,959.3696699146277,Good
0x58f9,CUS_0x4cd5,August,,37,449-60-2014,Writer,21313.765,1590.147083333333,0,3,1626,4,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, and Not Specified",11,6,14.96,1.0,Good,730.84,26.22900085760568,24 Years and 0 Months,No,69.39214699491464,150.24890424772875,Low_spent_Medium_value_payments,219.37365709068996,Standard
0x1914,CUS_0x5cdf,July,Wohli,18,616-36-8188,Musician,75273.24,6424.022011446845,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,10,17.8,8.0,Standard,2497.34,33.04396325805384,5 Years and 8 Months,Yes,351.36704467467814,73.1795426964801,High_spent_Medium_value_payments,609.4784011819987,Poor
0x2e03,CUS_0x4236,February,Noelq,51,114-87-5312,Media_Manager,20703.48,1829.29,3,6,2,1,Debt Consolidation Loan,8,7,8.57,4.0,Good,965.09,33.110870392103244,29 Years and 0 Months,No,16.25873023144868,128.1647651232779,Low_spent_Medium_value_payments,318.50550464527333,Good
0x202e,CUS_0xb4be,January,Carrick Mollenkampu,19,976-78-6014,Engineer,20354.85,1403.2375,8,6,30,7,"Payday Loan, Payday Loan, Not Specified, Credit-Builder Loan, Student Loan, Payday Loan, and Personal Loan",36,24,23.66,10.0,Bad,4288.63,26.883034424924933,2 Years and 2 Months,Yes,80.21854912819705,169.6902261763537,Low_spent_Small_value_payments,180.41497469544925,Standard
0x4074,CUS_0xce6,July,Hornbyi,30,031-54-1872,Engineer,40580.24,3496.686666666666,6,4,6,7,"Not Specified, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",24,8,18.65,9.0,Standard,2371.53,38.97574388046032,11 Years and 10 Months,NM,184.2774332753315,116.9983748731502,High_spent_Medium_value_payments,298.392858518185,Standard
0x49dd,CUS_0x7fa,April,Paul Carstenp,14,744-95-8181,Accountant,46563.27,3750.2725000000014,7,7,33,2,"Credit-Builder Loan, and Personal Loan",22,,_,7.0,Bad,2390.74,32.86582443887117,11 Years and 5 Months,Yes,64.73305243442155,169.9769321622739,Low_spent_Small_value_payments,430.31726540330476,Poor
0x4794,CUS_0xb80c,July,Olesya Dmitracovaa,22,933-92-6980,Scientist,27347.9,2499.991666666667,8,584,7,1,Not Specified,13,9,15.54,6.0,_,1274.89,35.63610233159497,12 Years and 9 Months,Yes,13.306162533255351,118.78880354401169,!@9#%8,407.9042005893997,Standard
0x2514,CUS_0x9bc4,July,Brs,39,644-42-9017,Architect,31732.61,2899.3841666666667,4,158,1,4,"Personal Loan, Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",30,10,3.37,4.0,_,1404.06,35.03886690619154,30 Years and 5 Months,No,100.91540773686334,171.18286894390656,Low_spent_Large_value_payments,287.84013998589677,Poor
0x40e8,CUS_0x9a1,March,Lee Chyeno,22,#F%$D@*&8,Writer,49598.67,3860.2225,7,5,20,6,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, Mortgage Loan, and Personal Loan",40,23,6.56,8.0,Bad,3097.13,34.595929363333845,13 Years and 1 Months,Yes,207.7121517476321,45.476228137750084,!@9#%8,382.83387011461787,Poor
0x1d59,CUS_0x31d5,August,Mutikanit,-500,325-07-8725,Doctor,15488.885,1273.7404166666668,0,4,4,0,,10,,1.38,9.0,Good,1287.59,39.43210616334164,25 Years and 9 Months,No,0.0,155.91866746968122,Low_spent_Small_value_payments,261.45537419698553,Good
0x23f1,CUS_0x4883,April,Clareb,23,822-72-2207,Entrepreneur,151722.56,12352.546666666667,5,5,2,2,"Auto Loan, and Student Loan",16,3,2.89,1.0,Good,218.25,37.29468170614879,21 Years and 8 Months,NM,164.95207935104418,121.40808236485417,High_spent_Large_value_payments,1188.8945049507684,Standard
0x4d52,CUS_0x28a3,January,Pollardu,36,948-70-3925,Architect,88481.16,7082.43,3,4,18,0,,19,11,13.29,4.0,Standard,1343.5,32.82289322588782,26 Years and 7 Months,NM,0.0,152.38443148340627,High_spent_Large_value_payments,795.8585685165938,Standard
0x2fb3,CUS_0xa77e,February,John McCrankr,35,959-67-2735,Doctor,19787.4,1379.95,6,6,22,6,"Personal Loan, Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",25,15,16.58,1683.0,Bad,3099.57_,31.29717057162217,5 Years and 10 Months,NM,78.20759971449081,,Low_spent_Small_value_payments,218.71744412755027,Standard
0x19f2,CUS_0xa77f,January,,28_,074-21-6507,Writer,39800.12,3047.6766666666667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",17,18,18.53,4.0,_,660.69,24.794356665154535,17 Years and 9 Months,Yes,58.48765733950958,404.21822446877366,Low_spent_Small_value_payments,132.06178485838342,Standard
0x2aa5,CUS_0x8d4f,April,Kazunori Takadas,18,666-08-2872,Entrepreneur,7106.15,,6,5,29,3,"Personal Loan, Auto Loan, and Debt Consolidation Loan",41,21,3.66,1122.0,Bad,2688.12,37.15365391647885,19 Years and 1 Months,Yes,9.575854756288654,71.14950550284087,Low_spent_Small_value_payments,268.49255640753705,Poor
0x3ada,CUS_0x4f4d,January,Prodhani,46,200-59-6688,Journalist,124052.22,10290.685,2,6,2,3,"Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",23,0,11.31,2.0,Good,330.83,22.981792753595556,21 Years and 8 Months,No,179.07554934261097,804.5752894650412,Low_spent_Small_value_payments,335.4176611923478,Standard
0x4370,CUS_0xb521,March,Adamg,37,715-62-6122,Developer,8571.29,514.2741666666667,8,7,24,9,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",53,28,6.09,6.0,Bad,1716.56,26.22672367620193,12 Years and 0 Months,Yes,42.827855239035294,52.76291955977237,Low_spent_Small_value_payments,245.83664186785904,Standard
0x4b6a,CUS_0x5607,May,Georgez,37,728-13-8219,Lawyer,118111.08,10072.59,2,6,7,3,"Home Equity Loan, Auto Loan, and Not Specified",27,1,4.55,1.0,Good,390.11,28.23258971931084,20 Years and 2 Months,No,219.95045761715718,92.83691839312824,High_spent_Large_value_payments,934.4716239897143,Poor
0x23c3,CUS_0x3b5d,June,Fooa,19,341-44-0136,Developer,30743.6,2557.9666666666667,5,4,5,1,Debt Consolidation Loan,21,11,14.76,5.0,Standard,401.53,28.93201033082468,NA,Yes,20.42494218219954,301.136195170676,Low_spent_Small_value_payments,224.23552931379115,Standard
