ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x324c,CUS_0x406,July,Robert-Jano,33,473-73-3353,Architect,122942.28,10205.19,2,3,3,-100,Mortgage Loan,8,,_,4.0,Good,924.1,32.51842277789734,28 Years and 8 Months,No,101.56797654898995,116.2624905652591,High_spent_Large_value_payments,1042.688532885751,Good
0x493f,CUS_0x3556,February,Joeh,43,476-34-1130,Mechanic,18957.37,1637.780833333333,2,5,3,2,"Debt Consolidation Loan, and Payday Loan",2,-1,3.58,3.0,Good,288.32,22.644729108159154,17 Years and 3 Months,No,30.6285757672807,__10000__,Low_spent_Large_value_payments,256.1838564982331,Standard
0x33c0,CUS_0x660d,July,Guernigou Danielr,34,162-98-1418,Teacher,34514.51,3067.209166666667,4,6,9,4,"Not Specified, Mortgage Loan, Credit-Builder Loan, and Student Loan",29,10,7.25,3.0,Standard,841.46,23.823115692331534,17 Years and 11 Months,Yes,102.46258280009432,161.2501227246924,Low_spent_Large_value_payments,313.00821114188,Poor
0x2931,CUS_0x5fbf,April,Luciar,45,809-92-8326,Developer,8779.145,507.59541666666667,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",27,22,3.33,11.0,Bad,1636.23,23.38694549570503,8 Years and 2 Months,Yes,32.4064284186908,19.936883379765685,!@9#%8,268.41622986821017,Poor
0x59ac,CUS_0x41a8,July,Dhanyac,23,917-97-4712,Musician,91570.71,7846.892499999999,3,7,20,3,"Not Specified, Auto Loan, and Debt Consolidation Loan",25,10,8.0,6.0,Standard,448.59,25.48771301476799,12 Years and 2 Months,NM,126.95170200804027,646.5575328110987,Low_spent_Medium_value_payments,291.1800151808611,Standard
0x229f,CUS_0x2e6e,February,Andreasf,24,176-54-2609,Engineer,33447.42_,2859.285,8,5,13,3,"Credit-Builder Loan, Mortgage Loan, and Auto Loan",6,9,18.88,4.0,Standard,1571.52,36.007202040377564,12 Years and 5 Months,Yes,60.51356730337264,61.309725229263584,High_spent_Medium_value_payments,414.10520746736375,Standard
0x50d0,CUS_0x3434,July,"\"\"\"Eileen OGrady\"\"t\"",17,431-10-5110,Teacher,20380.41,1581.3675,7,6,29,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Credit-Builder Loan",26,24,4.2,12.0,Bad,1791.56,27.929983703684925,13 Years and 4 Months,Yes,63.644129351125095,203.98030176371932,Low_spent_Small_value_payments,180.5123188851556,Poor
0x2596,CUS_0x515a,May,Dena Aubing,21,665-62-6458,Developer,22500.52,1770.043333333333,5,3,19,5,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",14,17,11.61,7.0,Standard,864.7,28.835761738022253,12 Years and 7 Months,Yes,65.0210261192878,52.28291318386877,High_spent_Small_value_payments,319.7003940301768,Good
0x205e,CUS_0x46d4,January,Chann,43,038-09-8528,Scientist,29042.45,2252.204166666667,3,5,5,1,Student Loan,5,16,9.72,3.0,Standard,1092.55,38.83326748588431,23 Years and 8 Months,Yes,16.756706537779973,52.83439159020268,High_spent_Large_value_payments,395.62931853868406,Standard
0x2df1,CUS_0x963,August,,34,805-51-1173,Mechanic,20522.13,1462.1775,4,5,5,3,"Personal Loan, Student Loan, and Not Specified",26,13_,9.19,12.0,Standard,233.67,39.75602537636065,19 Years and 0 Months,Yes,36.33994204824089,160.14858012649626,Low_spent_Small_value_payments,239.72922782526288,Standard
0x184e,CUS_0x22a3,January,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,-100,"Personal Loan, and Student Loan",18,10,11.94,2.0,Standard,1079.73,33.77692753166114,31 Years and 7 Months,No,95.5216287821567,,High_spent_Large_value_payments,884.9056902902464,Standard
0x2679,CUS_0x345b,April,Jessical,41,118-30-0727,Musician,16582.83,1157.9025,4,7,14,720,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",19,16,18.66,10.0,Standard,471.81,23.914341911185044,14 Years and 5 Months,Yes,52.02492382676536,44.93601302803047,Low_spent_Small_value_payments,308.8293131452042,Standard
0x297b,CUS_0x80b1,June,,17,769-65-4167,Journalist,49447.74000000001,4282.645,7,4,9,5,"Personal Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Payday Loan",20,16,8.34,9.0,_,1286.68,32.71997829281996,12 Years and 9 Months,Yes,147.00387042501058,260.634944347822,Low_spent_Medium_value_payments,300.62568522716754,Standard
0x4945,CUS_0x3556,August,Joeh,44,476-34-1130,Mechanic,18957.37,,2,5,3,2,"Debt Consolidation Loan, and Payday Loan",2,2,9.58,3.0,Good,288.32,37.6031010673399,17 Years and 9 Months,No,30.6285757672807,,Low_spent_Medium_value_payments,358.7035527521681,Standard
0x2ee1,CUS_0x2fe4,August,Doug Palmerj,32,284-09-4067,Accountant,166907.72,,5,5,11,4,"Auto Loan, Mortgage Loan, Personal Loan, and Student Loan",10,6,-0.48,4.0,Good,929.9,38.26095502513392,17 Years and 9 Months,No,509.35762404633215,464.46987273415215,Low_spent_Medium_value_payments,685.0701698861825,Standard
0x5b43,CUS_0xb40,June,Chikafumin,32,957-00-0838,_______,60348.92,,6,6,13,2,"Auto Loan, and Home Equity Loan",8,22,12.53,1.0,Standard,1134.8,41.099928541610375,NA,Yes,84.7803839535242,235.63589042669534,Low_spent_Large_value_payments,474.0913922864472,Standard
0x4dcc,CUS_0x4519,March,en Klaymank,35,008-22-7725,Developer,8631.04,683.2533333333333,8,8,18,8,"Auto Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, and Mortgage Loan",47,25,25.54,14.0,Bad,4290.31,38.59298372885147,12 Years and 6 Months,Yes,49.24068791457922,53.407851731258745,Low_spent_Small_value_payments,255.67679368749538,Standard
0x5340,CUS_0xbb18,July,Sherwoodv,28,#F%$D@*&8,Entrepreneur,16538.39,,10,1141,16,7,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",43,16,29.77,9.0,Bad,3843.16,33.951697374129985,2 Years and 3 Months,NM,82.9418849521981,54.637646377274116,!@9#%8,258.34038533719445,Standard
0x17c1,CUS_0x706a,April,Matt Falloonz,20,431-58-4893,_______,72559.36,,4,5,17,4,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Payday Loan",14,18,_,1.0,_,1173.7,36.63682650700103,28 Years and 2 Months,No,215.83917063897172,298.6987124670099,Low_spent_Medium_value_payments,393.92345022735185,Standard
0x3373,CUS_0xb057,February,Francesca Piscioneric,48,046-76-3154,Scientist,31557.73_,,0,5,6,2,"Student Loan, and Auto Loan",10,10,0.55,1.0,_,1323.96,37.87604229217157,23 Years and 9 Months,NM,28.793688487099576,82.47500425248336,High_spent_Medium_value_payments,426.51239059375035,Poor
0x2725,CUS_0xa213,August,,16,940-01-4923,Architect,67614.24,5558.52,7,10,17,2,"Home Equity Loan, and Personal Loan",39,22,9.66,14.0,Bad,1330.8,30.825644931955214,17 Years and 3 Months,Yes,95.0328666702966,133.28835074709409,!@9#%8,577.5307825826094,Poor
0x3b00,CUS_0x59cf,March,Matthew Mpoket,34,037-17-2230,Writer,48212.8,3877.7333333333336,7,7,18,4,"Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",14,16,8.49,1.0,Standard,1197.02,24.987576527906022,17 Years and 9 Months,Yes,109.73638018522327,216.81493416403282,Low_spent_Small_value_payments,351.2220189840773,Standard
0x336b,CUS_0x7110,June,Jessica Toonkelj,34,501-31-1895,Manager,87932.96,7206.746666666668,4,3,4,2,"Home Equity Loan, and Not Specified",13,9,10.7,3.0,_,649.7,36.26265036397088,21 Years and 9 Months,NM,117.41528169068607,220.72098885729113,High_spent_Medium_value_payments,632.5383961186895,Good
0x5ef2,CUS_0x37be,January,Grantl,22_,137-14-1045,Writer,87888.72,,5,3,11,0_,,20,6,8.91,1.0,Standard,135.76,30.00857822549095,30 Years and 3 Months,Yes,0.0,621.2400865611207,Low_spent_Medium_value_payments,384.0659134388793,Standard
0x2451,CUS_0x4223,April,Investment Correspondentu,21,631-86-9034,Developer,53916.84,4735.07,8,7,28,-100,"Home Equity Loan, Auto Loan, Personal Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",58,21,2.99,6.0,Bad,2560.45,29.98530902293345,4 Years and 8 Months,Yes,300.23004063869445,82.48790270233998,High_spent_Medium_value_payments,340.7890566589656,Poor
0x1aa6,CUS_0x618b,January,Vaughano,27,550-94-8995,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",20,20,5.2,10.0,Bad,3598.39,27.228568017436587,4 Years and 9 Months,Yes,64.55062048800421,190.0547611675572,Low_spent_Small_value_payments,188.78711834443854,Standard
0x1bee,CUS_0x3fbf,May,Clara Ferreira-Marquesi,15,646-12-1414,Accountant,27796.42,2300.3683333333333,6,5,16,2,"Home Equity Loan, and Student Loan",18,11,11.85,10.0,_,1073.94,40.35044711432501,27 Years and 5 Months,Yes,36.067631284149755,200.67108984849037,Low_spent_Large_value_payments,263.29811220069325,Standard
0x278d,CUS_0x7fe3,April,Anna Ringstromn,7099,561-77-1789,Developer,19167.04,,6,6,15,4,"Not Specified, Payday Loan, Auto Loan, and Payday Loan",30,16,9.19,4.0,Standard,1297.12,26.86735082944903,6 Years and 8 Months,NM,44.535451602125065,133.7620303303157,Low_spent_Small_value_payments,259.6278514008926,Poor
0x5eb9,CUS_0x93af,April,Ryan Vlastelicae,19,633-97-0538,Doctor,35221.43,3156.119166666667,5,3,1,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",24,2,3.66,0.0,Good,624.7,35.66032056650361,29 Years and 0 Months,No,110.03858262557188,,Low_spent_Small_value_payments,341.2335509945676,Poor
0x5d91,CUS_0x4dd5,August,Herberty,25,530-61-6560,Musician,14402.52,1347.21,6,6,28,8,"Payday Loan, Not Specified, Payday Loan, Not Specified, Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Student Loan",56,13,19.86,13.0,Bad,4789.5,33.10422914167963,7 Years and 10 Months,Yes,73.34767036137502,171.45331118432102,Low_spent_Small_value_payments,179.92001845430394,Poor
0x173c,CUS_0xb95f,March,Ashleyk,30,467-13-1148,Writer,34290.12,2697.51,9,8,25,7,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",52,6,12.96,9.0,_,2686.81,29.01885042597808,NA,Yes,185.1119825795006,60.589536090880564,High_spent_Medium_value_payments,274.0494813296189,Standard
0x2fa0,CUS_0x458f,July,Kirschbaumr,41,#F%$D@*&8,Accountant,14535.105,1345.25875,1,7,3,2,"Debt Consolidation Loan, and Credit-Builder Loan",20,,_,2.0,Good,70.66,34.40424082664944,25 Years and 7 Months,No,15.775026734816825,55.14368328541621,Low_spent_Medium_value_payments,343.607164979767,Good
0x4424,CUS_0x9da6,March,Annv,34,114-37-3012,Entrepreneur,20516.18,1766.6816666666666,5,7,17,4,"Payday Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",8,11,8.76,1.0,Standard,232.52,22.55472570391489,NA,No,56.37071107419772,45.49050543637975,Low_spent_Large_value_payments,344.80695015608916,Standard
0x6008,CUS_0x71e8,March,Rajesh Kumarf,26,537-86-0139,Entrepreneur,20013.55,,7,6,16,6,"Auto Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, and Personal Loan",27,17,22.98,11.0,_,4965.78,33.45777200716338,13 Years and 6 Months,Yes,69.5382514782818,185.81687226119428,Low_spent_Small_value_payments,174.4244595938573,Poor
0x4a29,CUS_0xeda,August,Ringstrom Johanm,43,445-18-7956,Mechanic,78999.96,6396.330000000001,8,5,20,4,"Payday Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",42,27,7.73,16.0,Bad,2062.79,37.28195658519329,9 Years and 9 Months,Yes,138.2606061819985,566.7583317490286,Low_spent_Small_value_payments,224.61406206897308,Poor
0x2bd2,CUS_0x17f3,May,Ronald Groverk,38,033-08-6622,Manager,83355.33,7208.2775,6,4,8,2,"Not Specified, and Mortgage Loan",11,15_,8.07,4.0,Standard,677.27,35.553124726613724,29 Years and 11 Months,NM,75.96957344024112,172.15022551167118,High_spent_Large_value_payments,712.7079510480878,Good
0x488b,CUS_0x64a3,February,Harichb,27,420-36-8896,Teacher,55916.52,4597.71,8,7,5,4,"Auto Loan, Mortgage Loan, Student Loan, and Mortgage Loan",18,14,2.23,0.0,_,1069.61,27.056479330674172,26 Years and 4 Months,Yes,103.0663890283302,544.494831916017,Low_spent_Small_value_payments,102.20977905565279,Standard
0x3e5e,CUS_0x8a56,January,Smithg,35_,869-67-4077,Engineer,53872.34,,5,4,16,2,"Student Loan, and Not Specified",30,9,13.78,2.0,Standard,329.07,29.334132662040272,23 Years and 7 Months,Yes,82.63234144134398,62.51017268626197,High_spent_Medium_value_payments,561.3936525390608,Standard
0x1a9a,CUS_0x398d,January,Leongy,38_,407-06-9232,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,0.0,Standard,1113.06,36.423766643057526,28 Years and 9 Months,Yes,211.1795815692456,328.48004275460164,High_spent_Small_value_payments,612.9678756761531,Standard
0x3a28,CUS_0x3c47,March,Carlynl,55,435-87-4518,Media_Manager,28836.92,2578.0766666666664,6,3,6,0,,5,19,10.82,3.0,Good,1224.88,37.87004150824974,27 Years and 6 Months,NM,0.0,162.21908462233782,Low_spent_Medium_value_payments,375.58858204432886,Standard
0x42fc,CUS_0x8316,July,Krudyw,40,815-63-3344,Musician,68110.83,5469.9025,5,7,9,3,"Home Equity Loan, Personal Loan, and Home Equity Loan",23,15,19.13,1.0,Standard,147.77,30.46060100116867,30 Years and 7 Months,Yes,102.6910617874959,170.04521265602932,Low_spent_Medium_value_payments,554.2539755564749,Poor
0x163e,CUS_0x95ee,January,Np,31,612-70-8987,Lawyer,73928.46,,4,1288,8,0,,12,10,10.14,2.0,Good,548.2,39.96268501363903,NA,No,15015.0,98.67440994166124,High_spent_Large_value_payments,740.1960900583389,Good
0x6331,CUS_0x98fc,August,Raymondr,15,458-84-2808,Doctor,17927.6,1234.0708253381445,8,5,34,6,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",54,21,3.37,8.0,Bad,1986.45,31.45440293928068,13 Years and 9 Months,Yes,148.92375744517472,113.32215400873743,Low_spent_Large_value_payments,219.04659654127656,Standard
0x48ea,CUS_0x62e9,January,Woodallf,32,678-34-4743,Teacher,179948.84_,,0,5,4,3,"Mortgage Loan, Home Equity Loan, and Student Loan",30,0,2.35,2.0,Good,1104.31,45.060942595409905,31 Years and 2 Months,No,446.2593465712956,235.46885317658226,High_spent_Medium_value_payments,1051.945466918789,Poor
0x3120,CUS_0xd39,July,Steve Jamesu,15_,387-68-6000,Mechanic,90592.02,7433.335,4,7,18,4,"Student Loan, Credit-Builder Loan, Mortgage Loan, and Student Loan",27,20,15.11,8.0,Standard,831.18,35.990548118541795,17 Years and 2 Months,Yes,154.43297303423154,188.7368286512259,High_spent_Medium_value_payments,650.1636983145428,Good
0x1ab5,CUS_0x7250,April,Doris Frankelj,37,651-67-7536,Teacher,85328.73,6858.7275,3,4,11,1,Student Loan,12,17,-2.17,2.0,Good,585.05,30.075332691179124,31 Years and 10 Months,No,68.4589661120162,203.07053313588744,Low_spent_Medium_value_payments,694.3432507520962,Good
0x4a3e,CUS_0x9e6c,May,Kirstin Ridleya,33,082-40-0447,Scientist,44360.46,3743.705,3,4,13,0_,,30,19,7.91,7.0,Standard,565.04,41.131437497414986,30 Years and 8 Months,NM,0.0,375.5974163497985,Low_spent_Small_value_payments,288.7730836502015,Standard
0x1ebb,CUS_0x8c1f,February,Warren Strobels,15,471-06-8456,Writer,10405.01,694.0841666666665,6,7,30,5,"Debt Consolidation Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",54,15,12.66,9.0,Standard,2086.22,31.70034659053251,14 Years and 9 Months,Yes,33.60279492191524,45.769449047483995,High_spent_Small_value_payments,250.03617269726746,Poor
0x4843,CUS_0x81d,February,Georgiopoulosx,27,806-28-3875,Scientist,43452.15,3864.0125,3,6,7,5,"Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Not Specified",29,9,10.4,6.0,Standard,859.42,32.436971879150946,NA,Yes,155.26013657218263,108.4797161750049,High_spent_Medium_value_payments,372.6613972528123,Standard
0x1ba3,CUS_0x2365,February,Browningo,42,552-90-7532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",41,23,21.31,7.0,Bad,4428.64,30.254403383886256,1 Years and 6 Months,Yes,256.23417922698957,135.04495673019014,High_spent_Medium_value_payments,310.5068640428202,Poor
0x5dd4,CUS_0xb22,March,Alekse,35,882-91-0469,Writer,19703.09_,1563.924166666667,9,9,22,7,"Mortgage Loan, Personal Loan, Not Specified, Mortgage Loan, Payday Loan, Debt Consolidation Loan, and Payday Loan",32,16,16.51,11.0,Bad,2677.04,38.79672878193305,5 Years and 6 Months,Yes,89.23930823277355,192.15920788202664,Low_spent_Small_value_payments,164.9939005518665,Standard
0x3aab,CUS_0x8c1d,February,Howleyr,26,916-54-9792,Lawyer,121948.8,9983.4,7,3,7,2,"Auto Loan, and Payday Loan",26,16,13.56,5.0,Standard,514.91,25.627142732220026,19 Years and 3 Months,Yes,193.5377258949348,__10000__,Low_spent_Small_value_payments,,Standard
0x4a0f,CUS_0x2a75,June,Ashley Laui,43,079-38-0782,Teacher,86092.12,6929.343333333332,7,3,14,1,Student Loan,8,19,17.43,4.0,Standard,707.95,36.79053545837513,25 Years and 3 Months,NM,64.03988274021647,118.75762705183132,High_spent_Medium_value_payments,760.1368235412856,Standard
0x2da2,CUS_0x2451,January,Suzanne Barlyne,26,073-62-4306,Teacher,15610.61,,6,10,28,9,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Personal Loan",36,,4.5,11.0,_,2072.63,30.89927728473597,14 Years and 11 Months,Yes,78.14508467729482,__10000__,High_spent_Small_value_payments,267.6301422920557,Poor
0x2c6b,CUS_0x2719,February,Svea Herbst-Baylisst,44,994-82-7635,Engineer,155726.76_,12817.23,2,3,8,0,,10,2,7.33,7.0,Good,1170.58,37.970720481731306,30 Years and 0 Months,No,0.0,1101.0375466428084,!@9#%8,470.6854533571919,Good
0x25e8,CUS_0xc365,March,Volcovicif,23,070-70-9782,Doctor,69933.98,,8,7,5,2,"Auto Loan, and Home Equity Loan",8,10,8.11,5.0,Standard,1446.37,30.609130673519612,18 Years and 4 Months,NM,86.40115819574194,290.50514510973795,Low_spent_Large_value_payments,449.27686336118666,Standard
0x274f,CUS_0x47b2,February,Mary Gabrielx,43,799-70-1935,Doctor,55583.67,4816.9725,6,5,11,2,"Personal Loan, and Payday Loan",23,16,14.29,5.0,Standard,2019.51,27.426989900123925,16 Years and 11 Months,Yes,69.73399853680547,130.30498602760235,High_spent_Medium_value_payments,531.6582654355922,Standard
0x206d,CUS_0x396e,April,,33,186-66-1832,Architect,26716.09,2372.340833333333,4,5,6,3,"Not Specified, Credit-Builder Loan, and Personal Loan",30,17,4.1,1.0,Standard,643.89,34.974269507627405,15 Years and 10 Months,No,55.139932860142096,90.82554381501724,High_spent_Small_value_payments,351.268606658174,Good
0x2886,CUS_0x20e0,January,Anjuliy,33,079-99-9062,Media_Manager,12943.475,1327.6229166666667,5,5,9,6,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,13,12.6,6.0,Standard,265.36,35.60992023650228,6 Years and 9 Months,Yes,45.09082980503126,85.46638120440824,High_spent_Small_value_payments,262.2050806572272,Standard
0x5207,CUS_0xc610,June,Horowitzl,36,639-29-8990,Musician,56175.12,4916.26,5,7,10,7,"Auto Loan, Credit-Builder Loan, Auto Loan, Not Specified, Not Specified, Payday Loan, and Not Specified",24,15,15.75,8.0,Standard,1755.34,35.567803388608425,12 Years and 3 Months,Yes,268.55148349032294,145.47363808505673,High_spent_Medium_value_payments,327.60087842462036,Poor
0x2e94,CUS_0xa0b,March,Bruceg,2239,440-85-2711,Writer,70286.6,,7,10,25,6,"Not Specified, Personal Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",18,19,8.72,7.0,Bad,1553.07,33.980471439122425,9 Years and 6 Months,Yes,205.3424352539566,222.75403784894056,Low_spent_Small_value_payments,433.7251935637696,Poor
0x567d,CUS_0xa5a1,August,,40,401-25-1243,Entrepreneur,10341.68,761.8066666666667,7,6,16,8,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Not Specified, Not Specified, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",41,23,4.61,14.0,Bad,2712.98,35.48887329312045,8 Years and 4 Months,NM,50.88803778141636,73.29457808323475,Low_spent_Small_value_payments,241.9980508020156,Poor
0x384a,CUS_0xbd85,May,Vikramm,16,843-90-4151,_______,54994.77,4353.8975,7,5,32,9,"Credit-Builder Loan, Home Equity Loan, Student Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Student Loan",38,20,25.45,6.0,Bad,3450.16,23.08814405665873,6 Years and 5 Months,NM,315.273199991904,82.22135230973004,High_spent_Large_value_payments,277.895197698366,Poor
0x4341,CUS_0x7e86,April,,50,#F%$D@*&8,Doctor,24667.16,2284.596666666667,8,6,16,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",10,13,19.93,5.0,Standard,722.02,25.956599835182608,19 Years and 6 Months,Yes,49.23739807081449,81.13315801082024,High_spent_Medium_value_payments,348.08911058503196,Standard
