ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x39cc,CUS_0x2b52,July,Laynem,43,140-37-8162,Doctor,88778.4,7635.2,3,7,8,4,"Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",7,8,4.17,,_,44.85,30.58352091211829,26 Years and 1 Months,Yes,295.3137499703167,660.4566008656931,Low_spent_Large_value_payments,77.74964916399023,Standard
0x4800,CUS_0x7f27,July,,52,596-88-3424,Entrepreneur,100058.19,8529.1825,7,5,5,4,"Mortgage Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",14,15,11.45,6.0,_,1109.15,32.462726042535984,16 Years and 2 Months,Yes,320.7675610736531,163.31495372890637,!@9#%8,618.8357351974407,Standard
0x47c2,CUS_0x7042,May,Goldsteinv,31,017-34-7557,Doctor,33409.33_,2529.1108333333336,4,7,5,3,"Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",5,12,4.83,5.0,Standard,812.01,35.18891897632851,20 Years and 2 Months,Yes,46.129408623488615,144.31949015208818,Low_spent_Small_value_payments,352.46218455775664,Poor
0x2538,CUS_0x62f0,July,Andream,-500,183-01-9526,Teacher,135115.44,11444.62,4,6,18,2,"Student Loan, and Student Loan",17,9,1.42,2.0,Standard,269.46,33.76747181202465,18 Years and 11 Months,Yes,204.61822358773938,124.72151307950628,High_spent_Large_value_payments,1055.1222633327543,Standard
0x414a,CUS_0x1fef,May,Cruiseb,20,146-41-8269,Journalist,20066.6,1732.2166666666665,7,3,10,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",20,9,18.78,6.0,Standard,491.75,35.84159311654232,17 Years and 7 Months,Yes,45.60538387293008,46.20427006877469,High_spent_Small_value_payments,341.41201272496187,Standard
0x4885,CUS_0x7ae7,August,Jasonx,15,#F%$D@*&8,Entrepreneur,18235.61_,1313.6341666666667,8,6,9,2,"Personal Loan, and Payday Loan",24,15,14.29,9.0,Standard,1259.92,24.251097133660327,10 Years and 3 Months,Yes,22.99100814982672,59.2325281621957,High_spent_Small_value_payments,309.1398803546442,Standard
0x62c4,CUS_0x4518,July,"\"\"\"Johnc\"",16,958-03-1352,Developer,60532.5,,6,3,5,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",1,19,20.54,9.0,Standard,1475.77,38.87055173152724,6 Years and 9 Months,Yes,158.02883710490437,175.84153091850354,High_spent_Medium_value_payments,405.3671319765921,Standard
0x1da9,CUS_0x258b,April,Alastair Sharpe,23,890-04-0712,Scientist,66502.76,5379.8966666666665,0,6,1,2,"Mortgage Loan, and Personal Loan",29,8,13.06,2.0,Good,276.91,31.26324999173037,18 Years and 11 Months,No,80.100174314101,97.47015738705885,High_spent_Large_value_payments,600.4193349655069,Poor
0x34ac,CUS_0x3d0e,March,Qing Xiaoyih,55,149-85-8524,Doctor,71424.56999999999,5743.0475,4,6,1,4,"Auto Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",14,18,10.35,2.0,Good,484.43,28.898036581204533,16 Years and 11 Months,No,230.45578409109245,189.95931716295402,High_spent_Small_value_payments,413.88964874595354,Standard
0x1af0,CUS_0x7a0f,March,Soyoungc,32,838-98-6353,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,0.44,11.0,Bad,1973.63,26.07823491455769,19 Years and 5 Months,Yes,74.85037187731447,123.9038605928886,Low_spent_Large_value_payments,361.6526008631303,Poor
0x1e22,CUS_0x64ce,May,Lopezu,21,066-73-7172,Lawyer,124419.66,10221.305,3,1297,11,4,"Home Equity Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",13,8,7.12,0.0,_,923.85,39.848597748273015,32 Years and 3 Months,No,344.18153557232336,685.6839887429195,High_spent_Small_value_payments,252.26497568475725,Standard
0x4d91,CUS_0x88c1,April,Frank Siebeltu,23,417-39-8051,Developer,102412.35,8290.3625,5,6,8,0_,,25,14,11.13,1.0,Standard,719.06,37.02625392333421,18 Years and 8 Months,Yes,0.0,96.1965353525708,High_spent_Large_value_payments,972.8397146474292,Standard
0x1b8e,CUS_0x1288,May,Taylorq,34,609-85-2725,Doctor,60938.13,5163.1775,10,1130,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9.0,Bad,3947.24,35.40968589093354,5 Years and 2 Months,Yes,378.304673376643,464.5784431851196,!@9#%8,,Poor
0x5610,CUS_0x2a52,July,Busvineg,47,039-02-7101,Developer,101296.71,8456.3925,3,4,4,3,"Mortgage Loan, Home Equity Loan, and Not Specified",13,3,5.82,1.0,Good,807.24,34.03834917952588,16 Years and 1 Months,No,234.4914209950245,682.6765269972958,Low_spent_Large_value_payments,198.47130200767967,Good
0x4f15,CUS_0xb793,August,Damouniw,24_,405-60-2301,Teacher,81091.76,6424.489495462229,9,6,25,9,"Home Equity Loan, Student Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Payday Loan, Student Loan, and Student Loan",22,19,7.92,10.0,Bad,1794.98,27.447056438836388,9 Years and 11 Months,Yes,624.7130866324176,151.7325646870447,High_spent_Medium_value_payments,313.07618655164214,Poor
0x6240,CUS_0x57a2,July,ra Hudsona,38,202-32-5051,Teacher,61190.52,,1,6,1,4,"Not Specified, Not Specified, Debt Consolidation Loan, and Credit-Builder Loan",15,5,10.31,2.0,Good,1348.97,34.20125948393701,25 Years and 4 Months,No,105.3302829697206,71.15004543218217,High_spent_Large_value_payments,549.3406715980973,Standard
0x60de,CUS_0xaa27,January,Stellad,42,688-44-0329,Journalist,7379.345,524.9454166666667,8,4,14,2,"Home Equity Loan, and Payday Loan",0,19,18.83,6.0,_,2592.0,28.14180197189809,14 Years and 2 Months,Yes,5995.0,49.668665713167954,Low_spent_Medium_value_payments,273.59747030192534,Standard
0x50ff,CUS_0x6187,June,ay,40,112-38-6623,Scientist,44941.95,,4,6,3,1,Payday Loan,0,7,11.32,7.0,_,1150.28,34.670601208050826,31 Years and 0 Months,No,22.43472477809852,96.53240120888005,High_spent_Medium_value_payments,525.6491240130215,Good
0x562e,CUS_0x8df6,January,Nadia Saleems,32,217-58-1095,Lawyer,7174.99,886.9158333333335,10,8,25,7,"Payday Loan, Personal Loan, Payday Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Mortgage Loan",49,24,19.88,11.0,_,4265.64,27.373350640620963,5 Years and 9 Months,Yes,32.266669661345375,18.811486153643752,High_spent_Medium_value_payments,287.61342751834417,Standard
0x44d6,CUS_0xb591,January,Prasadc,51_,356-12-8113,Lawyer,35724.37,3149.0308333333337,5,3,7,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",22,14,5.15,1.0,_,18.29,27.330395804586512,24 Years and 9 Months,No,86.1350973591329,367.2301298722432,Low_spent_Small_value_payments,151.53785610195737,Poor
0x3a4d,CUS_0x6563,April,,49,655-12-3066,Doctor,25877.95,1860.4958333333332,7,3,12,1,Auto Loan,13,18,1.4299999999999995,0.0,Standard,1111.34,39.97091801391522,32 Years and 6 Months,Yes,12.041848892354036,80.05322145735674,High_spent_Small_value_payments,353.9545129836226,Standard
0x5305,CUS_0x3ff7,August,Kristaw,39,893-28-3484,Developer,14896.98,1232.415,8,10,30,8,"Auto Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Home Equity Loan, Not Specified, Personal Loan, and Payday Loan",53,24,5.53,11.0,Bad,1644.92,38.43767700916046,13 Years and 9 Months,Yes,56.01314279429408,72.80428354953725,!@9#%8,264.4240736561687,Poor
0x5e37,CUS_0x6c4c,June,Weira,47,151-27-4969,Accountant,85953.88,7140.823333333334,3,3,16,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",23,18,16.55,9.0,_,649.07,25.11948913299409,28 Years and 10 Months,Yes,219.24917445632218,269.10000763388854,High_spent_Medium_value_payments,475.73315124312273,Standard
0x2715,CUS_0xc723,April,Soyoung Kimt,32,305-49-2524,Mechanic,33386.25,2851.1875,7,5,11,3,"Home Equity Loan, Mortgage Loan, and Mortgage Loan",25,8,10.97,4.0,_,1343.67,30.77959264772296,NA,Yes,77.54612496646651,48.68114385647872,High_spent_Large_value_payments,398.8914811770548,Standard
0x27d4,CUS_0x8b96,March,Daniely,20,342-46-9453,Doctor,82454.0,7024.166666666668,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",48,17,24.94,11.0,Bad,3085.36,30.79599815754231,4 Years and 1 Months,Yes,234.70333948843125,382.4758483611317,High_spent_Small_value_payments,345.23747881710375,Standard
0x4716,CUS_0x414d,January,Jonasb,20,#F%$D@*&8,Architect,91717.32,7856.11,3,4,7,2,"Payday Loan, and Not Specified",8,19,4.39,2.0,Standard,1.48,27.344609288159727,30 Years and 3 Months,Yes,146.91841949262096,221.4492895437817,High_spent_Small_value_payments,677.2432909635972,Standard
0x5911,CUS_0x79ce,August,Tom Halsz,39,957-10-9944,Developer,20226.28,1617.523333333333,8,6,14,2,"Personal Loan, and Credit-Builder Loan",28,9,8.79,13.0,Standard,767.58,31.713100110746108,9 Years and 3 Months,Yes,26.831343554527958,116.84185373100071,!@9#%8,308.0791360478047,Standard
0x34a5,CUS_0x65c0,August,Martellg,53,343-78-2263,Lawyer,32029.98,2588.165,2,5,4,3,"Not Specified, Payday Loan, and Auto Loan",8,5,11.11,0.0,Good,451.72,30.420034141004308,NA,No,66.40043249696937,35.15073157078743,High_spent_Large_value_payments,397.26533593224326,Good
0x454f,CUS_0x4d09,February,Karen Brettellq,36,953-85-2296,Engineer,158757.88,13111.823333333336,3,5,4,4,"Auto Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",12,0,8.23,4.0,Good,1317.48,43.24316566802925,22 Years and 4 Months,No,324.83451584779596,247.69718728340285,High_spent_Small_value_payments,998.6506302021346,Poor
0x2cb3,CUS_0x11d1,February,Jennifer Ablans,24,396-44-6161,Mechanic,11731.585,828.6320833333333,8,3,6,2,"Credit-Builder Loan, and Student Loan",11,9,7.48,2.0,_,289.73,23.91374182122536,18 Years and 8 Months,Yes,15.359696785723465,,!@9#%8,297.23058703223387,Standard
0x4644,CUS_0x7ab3,July,Layneu,39,459-21-3776,Accountant,8317.345,,3,5,9,2,"Credit-Builder Loan, and Personal Loan",19,20,19.59,10.0,Standard,457.13,28.95669464766292,19 Years and 3 Months,Yes,11.468958466490204,__10000__,Low_spent_Large_value_payments,297.2993312509241,Standard
0x5191,CUS_0x9b95,August,Annikay,19,024-94-7524,Manager,69374.78,5710.2316666666675,1,3,12,-100,"Debt Consolidation Loan, and Home Equity Loan",13,5,11.07,5.0,_,1171.73,24.61512209470985,28 Years and 10 Months,No,68.54205264869616,427.5484902068544,Low_spent_Small_value_payments,364.9326238111162,Good
0x3a68,CUS_0x37d2,July,Kevin Yaou,51_,102-42-9445,Writer,29044.29,,5,6,12,0,,1,4,8.690000000000001,1119.0,Good,1078.8,35.9960501346214,20 Years and 11 Months,No,0.0,110.08140733940357,Low_spent_Large_value_payments,403.75434266059636,Standard
0x5f64,CUS_0x9cc2,July,N.x,39,865-85-5827,Developer,48755.5,3801.958333333334,5,6,1,2,"Debt Consolidation Loan, and Home Equity Loan",24,13,8.46,3.0,Standard,918.88,25.64164361364874,21 Years and 3 Months,No,76.71479236853966,78.91572616852369,High_spent_Large_value_payments,464.56531479627,Standard
0x1b23,CUS_0x2813,June,John McCrankg,20,361-34-7350,Architect,15015.4,1213.2833333333333,5,5,9,1_,Debt Consolidation Loan,23,11,5.04,1.0,Good,330.17,29.920995634549666,22 Years and 0 Months,No,11.685734566072789,50.73793309301692,!@9#%8,348.90466567424363,Poor
0x5776,CUS_0x709,May,Rinker,46,#F%$D@*&8,Mechanic,17519.775_,,6,5,15,2,"Payday Loan, and Mortgage Loan",26,11,2.0,1.0,Standard,290.97,28.2692484781638,16 Years and 6 Months,No,27.29487715493764,52.492989567738114,Low_spent_Large_value_payments,326.51025827732417,Standard
0x3ba9,CUS_0x8e3,April,Taro Fusea,40,463-96-1251,Accountant,39460.01,3030.334166666667,2,6,2,4,"Personal Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",10,5,-5.5,2.0,Good,1180.08,34.68737812519283,29 Years and 10 Months,No,82.45141960261901,203.6261201319282,Low_spent_Small_value_payments,306.9558769321195,Standard
0x40b9,CUS_0xac20,April,,21,463-27-5535,Writer,49178.48,3972.206666666667,8,4,9,4,"Payday Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",19,17,17.98,1.0,Standard,1484.58,32.979560710670164,26 Years and 5 Months,Yes,116.01944880009924,62.64991833908642,High_spent_Medium_value_payments,468.55129952748115,Standard
0x4344,CUS_0x7e86,July,Saitop,50,947-24-2057,Doctor,24667.16,2284.596666666667,8,6,16,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",10,15,19.93,5.0,Standard,722.02,23.859451385273037,19 Years and 9 Months,Yes,49.23739807081449,215.5437332038348,Low_spent_Small_value_payments,253.6785353920174,Poor
0x41c4,CUS_0xa329,July,"\"\"\"Eileen OGrady\"\"s\"",21,683-09-2814,Media_Manager,77936.01,6734.6675,5,6,15,3,"Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",9,10,19.2,5.0,Standard,314.62,28.590116993846564,23 Years and 1 Months,Yes,147.1020815985072,45.322371642124644,High_spent_Large_value_payments,721.0422967593682,Standard
0x2c8f,CUS_0x695e,February,Altmeyerp,38,319-71-0111,Doctor,108161.7_,,5,6,1,2,"Student Loan, and Debt Consolidation Loan",27,13,6.16,4.0,Good,633.47,29.665788125425077,24 Years and 9 Months,No,169.67426776243946,423.48816642685205,High_spent_Small_value_payments,581.9850658107084,Good
0x2c3f,CUS_0x52e7,June,Carolyn Cohnn,19,641-27-8461,Developer,12681.45,,6,7,15,0,,13,16,9.49,2.0,Standard,624.12,35.03326232224819,17 Years and 3 Months,Yes,0.0,69.37651412617743,Low_spent_Large_value_payments,319.8022358738226,Standard
0x6229,CUS_0x2189,August,Shalal-Esao,25,529-93-5266,Writer,24131.57,2144.9641666666666,7,7,13,2,"Home Equity Loan, and Debt Consolidation Loan",15,10,1.51,0.0,Standard,1246.66,29.21938718257801,17 Years and 6 Months,No,38.599643950314494,__10000__,Low_spent_Small_value_payments,339.07839928275115,Standard
0x5a3a,CUS_0x6cb3,May,Christoph Steitzt,43,261-43-4112,Entrepreneur,16069.44,1311.12,3,4,20,2,"Auto Loan, and Debt Consolidation Loan",30,10,20.57,9.0,Standard,2550.25,25.073195266678592,NA,Yes,21.932207540999798,53.31861440356984,Low_spent_Small_value_payments,345.8611780554304,Poor
0x63b3,CUS_0xad0b,June,Janu,47,675-68-0807,Lawyer,167492.8,14254.733333333332,2,4,12,2,"Debt Consolidation Loan, and Debt Consolidation Loan",5,9,10.34,0.0,Good,1471.07,33.14737978242411,27 Years and 1 Months,NM,49118.0,__10000__,High_spent_Large_value_payments,1205.256883608536,Good
0x329f,CUS_0x84da,June,Tara LaCapraa,55,#F%$D@*&8,Doctor,130688.56,11134.713333333333,0,2,2,0,,12,,4.31,5.0,Good,466.13,33.605156669054054,16 Years and 1 Months,No,0.0,,High_spent_Small_value_payments,1099.3427245371145,Standard
0x4230,CUS_0x9931,July,,34,165-19-3346,Lawyer,31741.57,2858.130833333333,4,4,15,1110,Payday Loan,23,8,7.78,7.0,Standard,1231.17,25.938460814644515,32 Years and 3 Months,Yes,16.904100749323593,81.64374839606879,High_spent_Small_value_payments,447.2652341879409,Standard
0x4902,CUS_0xb498,January,Elinorq,24,923-33-3914,Media_Manager,7476.3,636.025,6,8,27,2,"Credit-Builder Loan, and Student Loan",15,11,11.58,8.0,Standard,2085.35,37.40130951854947,12 Years and 5 Months,NM,9.718145236683453,15.3943175874297,High_spent_Medium_value_payments,288.49003717588687,Poor
0x25a5,CUS_0x114a,August,Valetkevitchu,43,133-89-5234,Developer,15305.46,1230.455,0,7,2,2,"Student Loan, and Home Equity Loan",14,2,15.95,0.0,Good,642.42_,27.52511297681479,15 Years and 9 Months,No,20.301653868439384,64.77848007633177,Low_spent_Small_value_payments,327.96536605522886,Standard
0x4359,CUS_0x738f,April,,40,995-65-2513,_______,9767.32,,5,7,3,1,Not Specified,18,20,2.47,3.0,Good,327.25,24.983404539889943,15 Years and 7 Months,No,7.867825937727766,57.240600260075674,High_spent_Small_value_payments,282.1859071355299,Good
0x5af0,CUS_0x5495,July,Scuffhamy,28,#F%$D@*&8,Writer,73339.92,5916.66,4,4,17,3,"Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",29,15,_,,Standard,1444.26,27.92687785561914,20 Years and 9 Months,No,152.58628136167118,313.79353723832764,High_spent_Small_value_payments,385.2861814000012,Standard
0x315d,CUS_0x9b7d,August,Edwardss,24,635-93-9464,Lawyer,73871.92,6037.442095540957,8,10,33,7,"Not Specified, Personal Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Mortgage Loan",17,14,10.6,15.0,Standard,2284.63,30.308695012518587,16 Years and 10 Months,Yes,681.794429328403,160.04047570712532,High_spent_Large_value_payments,395.21566609018134,Standard
0x298e,CUS_0x942a,January,Abboudy,33,182-75-3598,Doctor,37824.65,3208.054166666667,5,2,3,3,"Personal Loan, Not Specified, and Credit-Builder Loan",6,8,2.78,3.0,_,69.84,27.490762950639873,27 Years and 3 Months,No,67.56184427558624,152.8147064543958,High_spent_Small_value_payments,360.4288659366847,Good
0x41c5,CUS_0xa329,August,,21,683-09-2814,Media_Manager,77936.01,6734.6675,5,6,15,3,"Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",9,10,19.2,5.0,Standard,314.62,37.293496657094785,23 Years and 2 Months,Yes,147.1020815985072,122.79965732545143,!@9#%8,653.5650110760414,Standard
0x5fe3,CUS_0x93cd,February,Farahn,41,357-20-4131,Engineer,99600.92,,6,3,9,1,Student Loan,28,,10.29,,Standard,490.95,28.747138313864504,NA,No,57.506985516059025,885.6265375590892,Low_spent_Small_value_payments,149.07414359151846,Standard
0x5e88,CUS_0x1c61,March,t Astridn,25,055-60-0860,Entrepreneur,96540.69,,4,3,9,0,,9,6,6.39,7.0,_,582.53,37.24636676498354,15 Years and 5 Months,No,0.0,301.4455821524129,High_spent_Small_value_payments,765.3601678475869,Good
0x32cd,CUS_0x70ee,April,Jonesb,52,268-70-7008,Writer,20871.42,1522.285,2,2,2,-100,"Mortgage Loan, Home Equity Loan, and Payday Loan",13,3,5.869999999999999,4.0,Good,1177.09,33.99918754155615,17 Years and 2 Months,No,51.128518995007475,93.02693024340374,Low_spent_Small_value_payments,298.07305076158883,Standard
0x25f9,CUS_0x8efa,August,Younga,26,933-08-6838,Entrepreneur,21075.36,1904.28,3,1,5,2,"Credit-Builder Loan, and Credit-Builder Loan",13,5,2.53,6.0,_,1498.02,24.23813297839403,29 Years and 8 Months,No,19.347311476689374,53.87767296763379,High_spent_Medium_value_payments,367.20301555567687,Standard
0x631e,CUS_0x58b0,January,John McCrankb,21,868-95-3928,Doctor,47873.6,3895.4666666666662,3,3,19,2,"Mortgage Loan, and Payday Loan",19,16,11.81,3.0,Standard,879.54,25.527331614834644,25 Years and 3 Months,Yes,57.86503767092425,123.76767799936918,High_spent_Small_value_payments,467.9139509963732,Standard
0x56be,CUS_0x19b0,January,Arunat,38,523-76-9027,Writer,109110.57,,0,1,4,4,"Personal Loan, Payday Loan, Not Specified, and Mortgage Loan",5,1,1.76,0.0,_,411.96,36.880089525026,15 Years and 8 Months,No,257.23228865030416,213.76684509266371,High_spent_Large_value_payments,679.955616257032,Good
0x3549,CUS_0x2593,April,Stempelp,28,049-48-0823,Media_Manager,50173.54,4323.128333333333,6,4,11,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",19,14,5.09,5.0,Standard,293.88,33.04024252476678,25 Years and 4 Months,No,105.30528978798868,176.0631504315974,Low_spent_Small_value_payments,440.9443931137473,Poor
